Barangay_No,Barangay,x,y,Year,Month,Temperature,Humidity,Rainfall,Dengue Cases
19,MAINIT,8.2976,124.3876,2021,11,27.0,86.4,9.4,0
20,MANDULOG,8.2442,124.3057,2021,11,27.0,86.4,9.4,0
21,MARIA CRISTINA,8.1989,124.1936,2021,11,27.0,86.4,9.4,4
22,PALAO,8.2286,124.2532,2021,11,27.0,86.4,9.4,6
23,PANOROGANAN,8.1743,124.425,2021,11,27.0,86.4,9.4,0
24,POBLACION,8.2285,124.2344,2021,11,27.0,86.4,9.4,8
25,PUGA-AN,8.2285,124.2742,2021,11,27.0,86.4,9.4,1
26,ROGONGON,8.2395,124.4115,2021,11,27.0,86.4,9.4,0
27,SAN MIGUEL,8.2387,124.2479,2021,11,27.0,86.4,9.4,1
28,SAN ROQUE,8.2578,124.2619,2021,11,27.0,86.4,9.4,1
29,SANTA ELENA,8.1948,124.2273,2021,11,27.0,86.4,9.4,1
30,SANTA FILOMENA,8.2681,124.2593,2021,11,27.0,86.4,9.4,3
31,SANTIAGO,8.2511,124.2444,2021,11,27.0,86.4,9.4,0
32,SANTO ROSARIO,8.2436,124.2525,2021,11,27.0,86.4,9.4,1
33,SARAY-TIBANGA,8.2436,124.2525,2021,11,27.0,86.4,9.4,0
34,SUAREZ,8.1914,124.2173,2021,11,27.0,86.4,9.4,4
35,TAMBACAN,8.2236,124.2347,2021,11,27.0,86.4,9.4,8
36,TIBANGA,8.2402,124.241,2021,11,27.0,86.4,9.4,0
37,TIPANOY,8.1902,124.2634,2021,11,27.0,86.4,9.4,8
38,TOMINOBO PROPER,8.2104,124.2221,2021,11,27.0,86.4,9.4,2
39,TOMINOBO UPPER,8.1688,124.2251,2021,11,27.0,86.4,9.4,0
40,TUBOD,8.2117,124.241,2021,11,27.0,86.4,9.4,20
41,UBALDO LAYA,8.224,124.2449,2021,11,27.0,86.4,9.4,4
42,UPPER HINAPLANON,8.2559,124.2689,2021,11,27.0,86.4,9.4,0
43,VILLA VERDE,8.2331,124.2437,2021,11,27.0,86.4,9.4,4
0,ABUNO,8.1846,124.2571,2021,12,26.2,86.9,9.8,0
1,ACMAC,8.274,124.2649,2021,12,26.2,86.9,9.8,1
2,BAGONG SILANG,8.2418,124.252,2021,12,26.2,86.9,9.8,4
3,BONBONON,8.2667,124.2902,2021,12,26.2,86.9,9.8,0
4,BUNAWAN,8.3023,124.3028,2021,12,26.2,86.9,9.8,0
5,BURU-UN,8.1872,124.1688,2021,12,26.2,86.9,9.8,1
6,DALIPUGA,8.3074,124.255,2021,12,26.2,86.9,9.8,3
7,DEL CARMEN,8.2322,124.2578,2021,12,26.2,86.9,9.8,2
8,DIGKILAAN,8.2492,124.3178,2021,12,26.2,86.9,9.8,0
9,DITUCALAN,8.1751,124.1927,2021,12,26.2,86.9,9.8,0
10,DULAG,8.204,124.3694,2021,12,26.2,86.9,9.8,0
11,HINAPLANON,8.2467,124.2592,2021,12,26.2,86.9,9.8,10
12,HINDANG,8.3177,124.3457,2021,12,26.2,86.9,9.8,0
13,KABACSANAN,8.2815,124.3088,2021,12,26.2,86.9,9.8,0
14,KALILANGAN,8.1747,124.3863,2021,12,26.2,86.9,9.8,0
15,KIWALAN,8.2801,124.2668,2021,12,26.2,86.9,9.8,1
16,LANIPAO,8.2266,124.3412,2021,12,26.2,86.9,9.8,0
17,LUINAB,8.2472,124.2681,2021,12,26.2,86.9,9.8,4
18,MAHAYAHAY,8.2219,124.2406,2021,12,26.2,86.9,9.8,0
19,MAINIT,8.2976,124.3876,2021,12,26.2,86.9,9.8,0
20,MANDULOG,8.2442,124.3057,2021,12,26.2,86.9,9.8,0
21,MARIA CRISTINA,8.1989,124.1936,2021,12,26.2,86.9,9.8,2
22,PALAO,8.2286,124.2532,2021,12,26.2,86.9,9.8,6
23,PANOROGANAN,8.1743,124.425,2021,12,26.2,86.9,9.8,0
24,POBLACION,8.2285,124.2344,2021,12,26.2,86.9,9.8,6
25,PUGA-AN,8.2285,124.2742,2021,12,26.2,86.9,9.8,0
26,ROGONGON,8.2395,124.4115,2021,12,26.2,86.9,9.8,0
27,SAN MIGUEL,8.2387,124.2479,2021,12,26.2,86.9,9.8,4
28,SAN ROQUE,8.2578,124.2619,2021,12,26.2,86.9,9.8,1
29,SANTA ELENA,8.1948,124.2273,2021,12,26.2,86.9,9.8,4
30,SANTA FILOMENA,8.2681,124.2593,2021,12,26.2,86.9,9.8,1
31,SANTIAGO,8.2511,124.2444,2021,12,26.2,86.9,9.8,1
32,SANTO ROSARIO,8.2436,124.2525,2021,12,26.2,86.9,9.8,2
33,SARAY-TIBANGA,8.2436,124.2525,2021,12,26.2,86.9,9.8,1
34,SUAREZ,8.1914,124.2173,2021,12,26.2,86.9,9.8,7
35,TAMBACAN,8.2236,124.2347,2021,12,26.2,86.9,9.8,5
36,TIBANGA,8.2402,124.241,2021,12,26.2,86.9,9.8,4
37,TIPANOY,8.1902,124.2634,2021,12,26.2,86.9,9.8,2
38,TOMINOBO PROPER,8.2104,124.2221,2021,12,26.2,86.9,9.8,4
39,TOMINOBO UPPER,8.1688,124.2251,2021,12,26.2,86.9,9.8,0
40,TUBOD,8.2117,124.241,2021,12,26.2,86.9,9.8,10
41,UBALDO LAYA,8.224,124.2449,2021,12,26.2,86.9,9.8,2
42,UPPER HINAPLANON,8.2559,124.2689,2021,12,26.2,86.9,9.8,0
43,VILLA VERDE,8.2331,124.2437,2021,12,26.2,86.9,9.8,1
0,ABUNO,8.1846,124.2571,2022,1,26.0,86.9,8.3,1
1,ACMAC,8.274,124.2649,2022,1,26.0,86.9,8.3,0
2,BAGONG SILANG,8.2418,124.252,2022,1,26.0,86.9,8.3,2
3,BONBONON,8.2667,124.2902,2022,1,26.0,86.9,8.3,0
4,BUNAWAN,8.3023,124.3028,2022,1,26.0,86.9,8.3,0
5,BURU-UN,8.1872,124.1688,2022,1,26.0,86.9,8.3,0
6,DALIPUGA,8.3074,124.255,2022,1,26.0,86.9,8.3,4
7,DEL CARMEN,8.2322,124.2578,2022,1,26.0,86.9,8.3,5
8,DIGKILAAN,8.2492,124.3178,2022,1,26.0,86.9,8.3,0
9,DITUCALAN,8.1751,124.1927,2022,1,26.0,86.9,8.3,0
10,DULAG,8.204,124.3694,2022,1,26.0,86.9,8.3,0
11,HINAPLANON,8.2467,124.2592,2022,1,26.0,86.9,8.3,3
12,HINDANG,8.3177,124.3457,2022,1,26.0,86.9,8.3,0
13,KABACSANAN,8.2815,124.3088,2022,1,26.0,86.9,8.3,0
14,KALILANGAN,8.1747,124.3863,2022,1,26.0,86.9,8.3,0
15,KIWALAN,8.2801,124.2668,2022,1,26.0,86.9,8.3,0
16,LANIPAO,8.2266,124.3412,2022,1,26.0,86.9,8.3,0
17,LUINAB,8.2472,124.2681,2022,1,26.0,86.9,8.3,2
18,MAHAYAHAY,8.2219,124.2406,2022,1,26.0,86.9,8.3,0
19,MAINIT,8.2976,124.3876,2022,1,26.0,86.9,8.3,0
20,MANDULOG,8.2442,124.3057,2022,1,26.0,86.9,8.3,0
21,MARIA CRISTINA,8.1989,124.1936,2022,1,26.0,86.9,8.3,3
22,PALAO,8.2286,124.2532,2022,1,26.0,86.9,8.3,8
23,PANOROGANAN,8.1743,124.425,2022,1,26.0,86.9,8.3,0
24,POBLACION,8.2285,124.2344,2022,1,26.0,86.9,8.3,4
25,PUGA-AN,8.2285,124.2742,2022,1,26.0,86.9,8.3,0
26,ROGONGON,8.2395,124.4115,2022,1,26.0,86.9,8.3,0
27,SAN MIGUEL,8.2387,124.2479,2022,1,26.0,86.9,8.3,1
28,SAN ROQUE,8.2578,124.2619,2022,1,26.0,86.9,8.3,1
29,SANTA ELENA,8.1948,124.2273,2022,1,26.0,86.9,8.3,1
30,SANTA FILOMENA,8.2681,124.2593,2022,1,26.0,86.9,8.3,1
31,SANTIAGO,8.2511,124.2444,2022,1,26.0,86.9,8.3,0
32,SANTO ROSARIO,8.2436,124.2525,2022,1,26.0,86.9,8.3,1
33,SARAY-TIBANGA,8.2436,124.2525,2022,1,26.0,86.9,8.3,0
34,SUAREZ,8.1914,124.2173,2022,1,26.0,86.9,8.3,9
35,TAMBACAN,8.2236,124.2347,2022,1,26.0,86.9,8.3,6
36,TIBANGA,8.2402,124.241,2022,1,26.0,86.9,8.3,0
37,TIPANOY,8.1902,124.2634,2022,1,26.0,86.9,8.3,0
38,TOMINOBO PROPER,8.2104,124.2221,2022,1,26.0,86.9,8.3,2
39,TOMINOBO UPPER,8.1688,124.2251,2022,1,26.0,86.9,8.3,0
40,TUBOD,8.2117,124.241,2022,1,26.0,86.9,8.3,8
41,UBALDO LAYA,8.224,124.2449,2022,1,26.0,86.9,8.3,4
42,UPPER HINAPLANON,8.2559,124.2689,2022,1,26.0,86.9,8.3,0
43,VILLA VERDE,8.2331,124.2437,2022,1,26.0,86.9,8.3,2
0,ABUNO,8.1846,124.2571,2022,2,26.0,87.2,3.9,2
1,ACMAC,8.274,124.2649,2022,2,26.0,87.2,3.9,0
2,BAGONG SILANG,8.2418,124.252,2022,2,26.0,87.2,3.9,0
3,BONBONON,8.2667,124.2902,2022,2,26.0,87.2,3.9,0
4,BUNAWAN,8.3023,124.3028,2022,2,26.0,87.2,3.9,0
5,BURU-UN,8.1872,124.1688,2022,2,26.0,87.2,3.9,0
6,DALIPUGA,8.3074,124.255,2022,2,26.0,87.2,3.9,2
7,DEL CARMEN,8.2322,124.2578,2022,2,26.0,87.2,3.9,4
8,DIGKILAAN,8.2492,124.3178,2022,2,26.0,87.2,3.9,0
9,DITUCALAN,8.1751,124.1927,2022,2,26.0,87.2,3.9,0
10,DULAG,8.204,124.3694,2022,2,26.0,87.2,3.9,0
11,HINAPLANON,8.2467,124.2592,2022,2,26.0,87.2,3.9,3
12,HINDANG,8.3177,124.3457,2022,2,26.0,87.2,3.9,0
13,KABACSANAN,8.2815,124.3088,2022,2,26.0,87.2,3.9,0
14,KALILANGAN,8.1747,124.3863,2022,2,26.0,87.2,3.9,0
15,KIWALAN,8.2801,124.2668,2022,2,26.0,87.2,3.9,0
16,LANIPAO,8.2266,124.3412,2022,2,26.0,87.2,3.9,0
17,LUINAB,8.2472,124.2681,2022,2,26.0,87.2,3.9,1
18,MAHAYAHAY,8.2219,124.2406,2022,2,26.0,87.2,3.9,0
19,MAINIT,8.2976,124.3876,2022,2,26.0,87.2,3.9,0
20,MANDULOG,8.2442,124.3057,2022,2,26.0,87.2,3.9,1
21,MARIA CRISTINA,8.1989,124.1936,2022,2,26.0,87.2,3.9,0
22,PALAO,8.2286,124.2532,2022,2,26.0,87.2,3.9,3
23,PANOROGANAN,8.1743,124.425,2022,2,26.0,87.2,3.9,0
24,POBLACION,8.2285,124.2344,2022,2,26.0,87.2,3.9,0
25,PUGA-AN,8.2285,124.2742,2022,2,26.0,87.2,3.9,0
26,ROGONGON,8.2395,124.4115,2022,2,26.0,87.2,3.9,0
27,SAN MIGUEL,8.2387,124.2479,2022,2,26.0,87.2,3.9,1
28,SAN ROQUE,8.2578,124.2619,2022,2,26.0,87.2,3.9,1
29,SANTA ELENA,8.1948,124.2273,2022,2,26.0,87.2,3.9,0
30,SANTA FILOMENA,8.2681,124.2593,2022,2,26.0,87.2,3.9,1
31,SANTIAGO,8.2511,124.2444,2022,2,26.0,87.2,3.9,0
32,SANTO ROSARIO,8.2436,124.2525,2022,2,26.0,87.2,3.9,2
33,SARAY-TIBANGA,8.2436,124.2525,2022,2,26.0,87.2,3.9,0
34,SUAREZ,8.1914,124.2173,2022,2,26.0,87.2,3.9,3
35,TAMBACAN,8.2236,124.2347,2022,2,26.0,87.2,3.9,1
36,TIBANGA,8.2402,124.241,2022,2,26.0,87.2,3.9,1
37,TIPANOY,8.1902,124.2634,2022,2,26.0,87.2,3.9,1
38,TOMINOBO PROPER,8.2104,124.2221,2022,2,26.0,87.2,3.9,1
39,TOMINOBO UPPER,8.1688,124.2251,2022,2,26.0,87.2,3.9,0
40,TUBOD,8.2117,124.241,2022,2,26.0,87.2,3.9,6
41,UBALDO LAYA,8.224,124.2449,2022,2,26.0,87.2,3.9,2
42,UPPER HINAPLANON,8.2559,124.2689,2022,2,26.0,87.2,3.9,1
43,VILLA VERDE,8.2331,124.2437,2022,2,26.0,87.2,3.9,2
0,ABUNO,8.1846,124.2571,2022,3,26.8,86.5,11.0,0
1,ACMAC,8.274,124.2649,2022,3,26.8,86.5,11.0,0
2,BAGONG SILANG,8.2418,124.252,2022,3,26.8,86.5,11.0,1
3,BONBONON,8.2667,124.2902,2022,3,26.8,86.5,11.0,0
4,BUNAWAN,8.3023,124.3028,2022,3,26.8,86.5,11.0,0
5,BURU-UN,8.1872,124.1688,2022,3,26.8,86.5,11.0,0
6,DALIPUGA,8.3074,124.255,2022,3,26.8,86.5,11.0,6
7,DEL CARMEN,8.2322,124.2578,2022,3,26.8,86.5,11.0,8
8,DIGKILAAN,8.2492,124.3178,2022,3,26.8,86.5,11.0,0
9,DITUCALAN,8.1751,124.1927,2022,3,26.8,86.5,11.0,0
10,DULAG,8.204,124.3694,2022,3,26.8,86.5,11.0,0
11,HINAPLANON,8.2467,124.2592,2022,3,26.8,86.5,11.0,2
12,HINDANG,8.3177,124.3457,2022,3,26.8,86.5,11.0,0
13,KABACSANAN,8.2815,124.3088,2022,3,26.8,86.5,11.0,0
14,KALILANGAN,8.1747,124.3863,2022,3,26.8,86.5,11.0,0
15,KIWALAN,8.2801,124.2668,2022,3,26.8,86.5,11.0,0
16,LANIPAO,8.2266,124.3412,2022,3,26.8,86.5,11.0,0
17,LUINAB,8.2472,124.2681,2022,3,26.8,86.5,11.0,1
18,MAHAYAHAY,8.2219,124.2406,2022,3,26.8,86.5,11.0,0
19,MAINIT,8.2976,124.3876,2022,3,26.8,86.5,11.0,0
20,MANDULOG,8.2442,124.3057,2022,3,26.8,86.5,11.0,1
21,MARIA CRISTINA,8.1989,124.1936,2022,3,26.8,86.5,11.0,2
22,PALAO,8.2286,124.2532,2022,3,26.8,86.5,11.0,1
23,PANOROGANAN,8.1743,124.425,2022,3,26.8,86.5,11.0,0
24,POBLACION,8.2285,124.2344,2022,3,26.8,86.5,11.0,5
25,PUGA-AN,8.2285,124.2742,2022,3,26.8,86.5,11.0,0
26,ROGONGON,8.2395,124.4115,2022,3,26.8,86.5,11.0,0
27,SAN MIGUEL,8.2387,124.2479,2022,3,26.8,86.5,11.0,1
28,SAN ROQUE,8.2578,124.2619,2022,3,26.8,86.5,11.0,0
29,SANTA ELENA,8.1948,124.2273,2022,3,26.8,86.5,11.0,2
30,SANTA FILOMENA,8.2681,124.2593,2022,3,26.8,86.5,11.0,0
31,SANTIAGO,8.2511,124.2444,2022,3,26.8,86.5,11.0,0
32,SANTO ROSARIO,8.2436,124.2525,2022,3,26.8,86.5,11.0,2
33,SARAY-TIBANGA,8.2436,124.2525,2022,3,26.8,86.5,11.0,2
34,SUAREZ,8.1914,124.2173,2022,3,26.8,86.5,11.0,2
35,TAMBACAN,8.2236,124.2347,2022,3,26.8,86.5,11.0,3
36,TIBANGA,8.2402,124.241,2022,3,26.8,86.5,11.0,3
37,TIPANOY,8.1902,124.2634,2022,3,26.8,86.5,11.0,1
38,TOMINOBO PROPER,8.2104,124.2221,2022,3,26.8,86.5,11.0,2
39,TOMINOBO UPPER,8.1688,124.2251,2022,3,26.8,86.5,11.0,0
40,TUBOD,8.2117,124.241,2022,3,26.8,86.5,11.0,5
41,UBALDO LAYA,8.224,124.2449,2022,3,26.8,86.5,11.0,2
42,UPPER HINAPLANON,8.2559,124.2689,2022,3,26.8,86.5,11.0,0
43,VILLA VERDE,8.2331,124.2437,2022,3,26.8,86.5,11.0,0
0,ABUNO,8.1846,124.2571,2022,4,26.8,86.5,12.2,0
1,ACMAC,8.274,124.2649,2022,4,26.8,86.5,12.2,0
2,BAGONG SILANG,8.2418,124.252,2022,4,26.8,86.5,12.2,1
3,BONBONON,8.2667,124.2902,2022,4,26.8,86.5,12.2,0
4,BUNAWAN,8.3023,124.3028,2022,4,26.8,86.5,12.2,0
5,BURU-UN,8.1872,124.1688,2022,4,26.8,86.5,12.2,4
6,DALIPUGA,8.3074,124.255,2022,4,26.8,86.5,12.2,1
7,DEL CARMEN,8.2322,124.2578,2022,4,26.8,86.5,12.2,3
8,DIGKILAAN,8.2492,124.3178,2022,4,26.8,86.5,12.2,0
9,DITUCALAN,8.1751,124.1927,2022,4,26.8,86.5,12.2,0
10,DULAG,8.204,124.3694,2022,4,26.8,86.5,12.2,0
11,HINAPLANON,8.2467,124.2592,2022,4,26.8,86.5,12.2,4
12,HINDANG,8.3177,124.3457,2022,4,26.8,86.5,12.2,0
13,KABACSANAN,8.2815,124.3088,2022,4,26.8,86.5,12.2,0
14,KALILANGAN,8.1747,124.3863,2022,4,26.8,86.5,12.2,0
15,KIWALAN,8.2801,124.2668,2022,4,26.8,86.5,12.2,1
16,LANIPAO,8.2266,124.3412,2022,4,26.8,86.5,12.2,0
17,LUINAB,8.2472,124.2681,2022,4,26.8,86.5,12.2,1
18,MAHAYAHAY,8.2219,124.2406,2022,4,26.8,86.5,12.2,0
19,MAINIT,8.2976,124.3876,2022,4,26.8,86.5,12.2,0
20,MANDULOG,8.2442,124.3057,2022,4,26.8,86.5,12.2,1
21,MARIA CRISTINA,8.1989,124.1936,2022,4,26.8,86.5,12.2,3
22,PALAO,8.2286,124.2532,2022,4,26.8,86.5,12.2,1
23,PANOROGANAN,8.1743,124.425,2022,4,26.8,86.5,12.2,0
24,POBLACION,8.2285,124.2344,2022,4,26.8,86.5,12.2,5
25,PUGA-AN,8.2285,124.2742,2022,4,26.8,86.5,12.2,1
26,ROGONGON,8.2395,124.4115,2022,4,26.8,86.5,12.2,0
27,SAN MIGUEL,8.2387,124.2479,2022,4,26.8,86.5,12.2,1
28,SAN ROQUE,8.2578,124.2619,2022,4,26.8,86.5,12.2,6
29,SANTA ELENA,8.1948,124.2273,2022,4,26.8,86.5,12.2,3
30,SANTA FILOMENA,8.2681,124.2593,2022,4,26.8,86.5,12.2,2
31,SANTIAGO,8.2511,124.2444,2022,4,26.8,86.5,12.2,3
32,SANTO ROSARIO,8.2436,124.2525,2022,4,26.8,86.5,12.2,2
33,SARAY-TIBANGA,8.2436,124.2525,2022,4,26.8,86.5,12.2,0
34,SUAREZ,8.1914,124.2173,2022,4,26.8,86.5,12.2,3
35,TAMBACAN,8.2236,124.2347,2022,4,26.8,86.5,12.2,4
36,TIBANGA,8.2402,124.241,2022,4,26.8,86.5,12.2,3
37,TIPANOY,8.1902,124.2634,2022,4,26.8,86.5,12.2,3
38,TOMINOBO PROPER,8.2104,124.2221,2022,4,26.8,86.5,12.2,0
39,TOMINOBO UPPER,8.1688,124.2251,2022,4,26.8,86.5,12.2,0
40,TUBOD,8.2117,124.241,2022,4,26.8,86.5,12.2,12
41,UBALDO LAYA,8.224,124.2449,2022,4,26.8,86.5,12.2,2
42,UPPER HINAPLANON,8.2559,124.2689,2022,4,26.8,86.5,12.2,0
43,VILLA VERDE,8.2331,124.2437,2022,4,26.8,86.5,12.2,3
0,ABUNO,8.1846,124.2571,2022,5,27.4,83.9,11.5,1
1,ACMAC,8.274,124.2649,2022,5,27.4,83.9,11.5,0
2,BAGONG SILANG,8.2418,124.252,2022,5,27.4,83.9,11.5,0
3,BONBONON,8.2667,124.2902,2022,5,27.4,83.9,11.5,0
4,BUNAWAN,8.3023,124.3028,2022,5,27.4,83.9,11.5,0
5,BURU-UN,8.1872,124.1688,2022,5,27.4,83.9,11.5,1
6,DALIPUGA,8.3074,124.255,2022,5,27.4,83.9,11.5,1
7,DEL CARMEN,8.2322,124.2578,2022,5,27.4,83.9,11.5,2
8,DIGKILAAN,8.2492,124.3178,2022,5,27.4,83.9,11.5,0
9,DITUCALAN,8.1751,124.1927,2022,5,27.4,83.9,11.5,0
10,DULAG,8.204,124.3694,2022,5,27.4,83.9,11.5,0
11,HINAPLANON,8.2467,124.2592,2022,5,27.4,83.9,11.5,4
12,HINDANG,8.3177,124.3457,2022,5,27.4,83.9,11.5,0
13,KABACSANAN,8.2815,124.3088,2022,5,27.4,83.9,11.5,0
14,KALILANGAN,8.1747,124.3863,2022,5,27.4,83.9,11.5,0
15,KIWALAN,8.2801,124.2668,2022,5,27.4,83.9,11.5,2
16,LANIPAO,8.2266,124.3412,2022,5,27.4,83.9,11.5,0
17,LUINAB,8.2472,124.2681,2022,5,27.4,83.9,11.5,3
18,MAHAYAHAY,8.2219,124.2406,2022,5,27.4,83.9,11.5,0
19,MAINIT,8.2976,124.3876,2022,5,27.4,83.9,11.5,0
20,MANDULOG,8.2442,124.3057,2022,5,27.4,83.9,11.5,0
21,MARIA CRISTINA,8.1989,124.1936,2022,5,27.4,83.9,11.5,0
22,PALAO,8.2286,124.2532,2022,5,27.4,83.9,11.5,5
23,PANOROGANAN,8.1743,124.425,2022,5,27.4,83.9,11.5,0
24,POBLACION,8.2285,124.2344,2022,5,27.4,83.9,11.5,5
25,PUGA-AN,8.2285,124.2742,2022,5,27.4,83.9,11.5,0
26,ROGONGON,8.2395,124.4115,2022,5,27.4,83.9,11.5,0
27,SAN MIGUEL,8.2387,124.2479,2022,5,27.4,83.9,11.5,1
28,SAN ROQUE,8.2578,124.2619,2022,5,27.4,83.9,11.5,0
29,SANTA ELENA,8.1948,124.2273,2022,5,27.4,83.9,11.5,1
30,SANTA FILOMENA,8.2681,124.2593,2022,5,27.4,83.9,11.5,0
31,SANTIAGO,8.2511,124.2444,2022,5,27.4,83.9,11.5,1
32,SANTO ROSARIO,8.2436,124.2525,2022,5,27.4,83.9,11.5,0
33,SARAY-TIBANGA,8.2436,124.2525,2022,5,27.4,83.9,11.5,0
34,SUAREZ,8.1914,124.2173,2022,5,27.4,83.9,11.5,1
35,TAMBACAN,8.2236,124.2347,2022,5,27.4,83.9,11.5,9
36,TIBANGA,8.2402,124.241,2022,5,27.4,83.9,11.5,0
37,TIPANOY,8.1902,124.2634,2022,5,27.4,83.9,11.5,1
38,TOMINOBO PROPER,8.2104,124.2221,2022,5,27.4,83.9,11.5,0
39,TOMINOBO UPPER,8.1688,124.2251,2022,5,27.4,83.9,11.5,0
40,TUBOD,8.2117,124.241,2022,5,27.4,83.9,11.5,6
41,UBALDO LAYA,8.224,124.2449,2022,5,27.4,83.9,11.5,2
42,UPPER HINAPLANON,8.2559,124.2689,2022,5,27.4,83.9,11.5,0
43,VILLA VERDE,8.2331,124.2437,2022,5,27.4,83.9,11.5,0
0,ABUNO,8.1846,124.2571,2022,6,27.6,81.9,7.1,0
1,ACMAC,8.274,124.2649,2022,6,27.6,81.9,7.1,1
2,BAGONG SILANG,8.2418,124.252,2022,6,27.6,81.9,7.1,5
3,BONBONON,8.2667,124.2902,2022,6,27.6,81.9,7.1,1
4,BUNAWAN,8.3023,124.3028,2022,6,27.6,81.9,7.1,0
5,BURU-UN,8.1872,124.1688,2022,6,27.6,81.9,7.1,4
6,DALIPUGA,8.3074,124.255,2022,6,27.6,81.9,7.1,3
7,DEL CARMEN,8.2322,124.2578,2022,6,27.6,81.9,7.1,8
8,DIGKILAAN,8.2492,124.3178,2022,6,27.6,81.9,7.1,0
9,DITUCALAN,8.1751,124.1927,2022,6,27.6,81.9,7.1,0
10,DULAG,8.204,124.3694,2022,6,27.6,81.9,7.1,0
11,HINAPLANON,8.2467,124.2592,2022,6,27.6,81.9,7.1,7
12,HINDANG,8.3177,124.3457,2022,6,27.6,81.9,7.1,0
13,KABACSANAN,8.2815,124.3088,2022,6,27.6,81.9,7.1,0
14,KALILANGAN,8.1747,124.3863,2022,6,27.6,81.9,7.1,0
15,KIWALAN,8.2801,124.2668,2022,6,27.6,81.9,7.1,4
16,LANIPAO,8.2266,124.3412,2022,6,27.6,81.9,7.1,0
17,LUINAB,8.2472,124.2681,2022,6,27.6,81.9,7.1,11
18,MAHAYAHAY,8.2219,124.2406,2022,6,27.6,81.9,7.1,0
19,MAINIT,8.2976,124.3876,2022,6,27.6,81.9,7.1,0
20,MANDULOG,8.2442,124.3057,2022,6,27.6,81.9,7.1,1
21,MARIA CRISTINA,8.1989,124.1936,2022,6,27.6,81.9,7.1,2
22,PALAO,8.2286,124.2532,2022,6,27.6,81.9,7.1,6
23,PANOROGANAN,8.1743,124.425,2022,6,27.6,81.9,7.1,0
24,POBLACION,8.2285,124.2344,2022,6,27.6,81.9,7.1,3
25,PUGA-AN,8.2285,124.2742,2022,6,27.6,81.9,7.1,1
26,ROGONGON,8.2395,124.4115,2022,6,27.6,81.9,7.1,0
27,SAN MIGUEL,8.2387,124.2479,2022,6,27.6,81.9,7.1,1
28,SAN ROQUE,8.2578,124.2619,2022,6,27.6,81.9,7.1,2
29,SANTA ELENA,8.1948,124.2273,2022,6,27.6,81.9,7.1,2
30,SANTA FILOMENA,8.2681,124.2593,2022,6,27.6,81.9,7.1,0
31,SANTIAGO,8.2511,124.2444,2022,6,27.6,81.9,7.1,3
32,SANTO ROSARIO,8.2436,124.2525,2022,6,27.6,81.9,7.1,1
33,SARAY-TIBANGA,8.2436,124.2525,2022,6,27.6,81.9,7.1,0
34,SUAREZ,8.1914,124.2173,2022,6,27.6,81.9,7.1,3
35,TAMBACAN,8.2236,124.2347,2022,6,27.6,81.9,7.1,4
36,TIBANGA,8.2402,124.241,2022,6,27.6,81.9,7.1,2
37,TIPANOY,8.1902,124.2634,2022,6,27.6,81.9,7.1,3
38,TOMINOBO PROPER,8.2104,124.2221,2022,6,27.6,81.9,7.1,3
39,TOMINOBO UPPER,8.1688,124.2251,2022,6,27.6,81.9,7.1,0
40,TUBOD,8.2117,124.241,2022,6,27.6,81.9,7.1,5
41,UBALDO LAYA,8.224,124.2449,2022,6,27.6,81.9,7.1,1
42,UPPER HINAPLANON,8.2559,124.2689,2022,6,27.6,81.9,7.1,0
43,VILLA VERDE,8.2331,124.2437,2022,6,27.6,81.9,7.1,1
0,ABUNO,8.1846,124.2571,2022,7,27.4,83.2,11.6,1
1,ACMAC,8.274,124.2649,2022,7,27.4,83.2,11.6,1
2,BAGONG SILANG,8.2418,124.252,2022,7,27.4,83.2,11.6,5
3,BONBONON,8.2667,124.2902,2022,7,27.4,83.2,11.6,1
4,BUNAWAN,8.3023,124.3028,2022,7,27.4,83.2,11.6,0
5,BURU-UN,8.1872,124.1688,2022,7,27.4,83.2,11.6,11
6,DALIPUGA,8.3074,124.255,2022,7,27.4,83.2,11.6,1
7,DEL CARMEN,8.2322,124.2578,2022,7,27.4,83.2,11.6,10
8,DIGKILAAN,8.2492,124.3178,2022,7,27.4,83.2,11.6,0
9,DITUCALAN,8.1751,124.1927,2022,7,27.4,83.2,11.6,0
10,DULAG,8.204,124.3694,2022,7,27.4,83.2,11.6,0
11,HINAPLANON,8.2467,124.2592,2022,7,27.4,83.2,11.6,9
12,HINDANG,8.3177,124.3457,2022,7,27.4,83.2,11.6,0
13,KABACSANAN,8.2815,124.3088,2022,7,27.4,83.2,11.6,0
14,KALILANGAN,8.1747,124.3863,2022,7,27.4,83.2,11.6,0
15,KIWALAN,8.2801,124.2668,2022,7,27.4,83.2,11.6,1
16,LANIPAO,8.2266,124.3412,2022,7,27.4,83.2,11.6,0
17,LUINAB,8.2472,124.2681,2022,7,27.4,83.2,11.6,7
18,MAHAYAHAY,8.2219,124.2406,2022,7,27.4,83.2,11.6,0
19,MAINIT,8.2976,124.3876,2022,7,27.4,83.2,11.6,0
20,MANDULOG,8.2442,124.3057,2022,7,27.4,83.2,11.6,0
21,MARIA CRISTINA,8.1989,124.1936,2022,7,27.4,83.2,11.6,3
22,PALAO,8.2286,124.2532,2022,7,27.4,83.2,11.6,8
23,PANOROGANAN,8.1743,124.425,2022,7,27.4,83.2,11.6,0
