Barangay_No,Barangay,x,y,Year,Month,Dengue Cases,Temperature,Humidity,Rainfall
12,KABACSANAN,8.2815,124.3088,2020,8,0,27.2,82.9,11.7
13,KIWALAN,8.2801,124.2668,2020,8,0,27.2,82.9,11.7
14,LANIPAO,8.2266,124.3412,2020,8,0,27.2,82.9,11.7
15,LUINAB,8.2472,124.2681,2020,8,0,27.2,82.9,11.7
16,MAHAYAHAY,8.2219,124.2406,2020,8,0,27.2,82.9,11.7
17,MAINIT,8.2976,124.3876,2020,8,0,27.2,82.9,11.7
18,MANDULOG,8.2442,124.3057,2020,8,0,27.2,82.9,11.7
19,MARIA CRISTINA,8.1989,124.1936,2020,8,0,27.2,82.9,11.7
20,PALAO,8.2286,124.2532,2020,8,0,27.2,82.9,11.7
21,PANOROGANAN,8.1743,124.425,2020,8,0,27.2,82.9,11.7
22,POBLACION,8.2292,124.2344,2020,8,4,27.2,82.9,11.7
23,PUGA-AN,8.2122,124.2742,2020,8,0,27.2,82.9,11.7
24,ROGONGON,8.2395,124.4115,2020,8,0,27.2,82.9,11.7
25,SAN MIGUEL,8.2387,124.2479,2020,8,0,27.2,82.9,11.7
26,SAN ROQUE,8.2578,124.2619,2020,8,0,27.2,82.9,11.7
27,SANTA ELENA,8.1948,124.2273,2020,8,0,27.2,82.9,11.7
28,SANTA FILOMENA,8.2681,124.2593,2020,8,4,27.2,82.9,11.7
29,SANTIAGO,8.2511,124.2444,2020,8,0,27.2,82.9,11.7
30,SANTO ROSARIO,8.2436,124.2525,2020,8,0,27.2,82.9,11.7
31,SARAY-TIBANGA,8.2349,124.2371,2020,8,0,27.2,82.9,11.7
32,SUAREZ,8.1914,124.2173,2020,8,0,27.2,82.9,11.7
33,TAMBACAN,8.2236,124.2347,2020,8,2,27.2,82.9,11.7
34,TIBANGA,8.2402,124.2415,2020,8,0,27.2,82.9,11.7
35,TIPANOY,8.1902,124.2634,2020,8,2,27.2,82.9,11.7
36,TOMINOBO PROPER,8.2104,124.2221,2020,8,4,27.2,82.9,11.7
37,TOMINOBO UPPER,8.1688,124.2251,2020,8,0,27.2,82.9,11.7
38,TUBOD,8.2117,124.2394,2020,8,4,27.2,82.9,11.7
39,UBALDO LAYA,8.224,124.2449,2020,8,2,27.2,82.9,11.7
40,UPPER HINAPLANON,8.2559,124.2689,2020,8,0,27.2,82.9,11.7
41,VILLA VERDE,8.2331,124.2437,2020,8,0,27.2,82.9,11.7
0,ABUNO,8.1846,124.2571,2020,9,0,27.2,83.7,9.2
1,ACMAC,8.274,124.2649,2020,9,0,27.2,83.7,9.2
2,BAGONG SILANG,8.2418,124.252,2020,9,0,27.2,83.7,9.2
3,BONBONON,8.2667,124.2902,2020,9,0,27.2,83.7,9.2
4,BUNAWAN,8.3023,124.3028,2020,9,0,27.2,83.7,9.2
5,BURU-UN,8.1872,124.1688,2020,9,0,27.2,83.7,9.2
6,DALIPUGA,8.3074,124.255,2020,9,0,27.2,83.7,9.2
7,DEL CARMEN,8.2322,124.2578,2020,9,0,27.2,83.7,9.2
8,DIGKILAAN,8.2492,124.3178,2020,9,4,27.2,83.7,9.2
9,DITUCALAN,8.1751,124.1927,2020,9,0,27.2,83.7,9.2
10,HINAPLANON,8.2467,124.2592,2020,9,0,27.2,83.7,9.2
11,HINDANG,8.3177,124.3457,2020,9,0,27.2,83.7,9.2
12,KABACSANAN,8.2815,124.3088,2020,9,0,27.2,83.7,9.2
13,KIWALAN,8.2801,124.2668,2020,9,0,27.2,83.7,9.2
14,LANIPAO,8.2266,124.3412,2020,9,0,27.2,83.7,9.2
15,LUINAB,8.2472,124.2681,2020,9,0,27.2,83.7,9.2
16,MAHAYAHAY,8.2219,124.2406,2020,9,0,27.2,83.7,9.2
17,MAINIT,8.2976,124.3876,2020,9,0,27.2,83.7,9.2
18,MANDULOG,8.2442,124.3057,2020,9,0,27.2,83.7,9.2
19,MARIA CRISTINA,8.1989,124.1936,2020,9,0,27.2,83.7,9.2
20,PALAO,8.2286,124.2532,2020,9,0,27.2,83.7,9.2
21,PANOROGANAN,8.1743,124.425,2020,9,0,27.2,83.7,9.2
22,POBLACION,8.2292,124.2344,2020,9,0,27.2,83.7,9.2
23,PUGA-AN,8.2122,124.2742,2020,9,0,27.2,83.7,9.2
24,ROGONGON,8.2395,124.4115,2020,9,0,27.2,83.7,9.2
25,SAN MIGUEL,8.2387,124.2479,2020,9,0,27.2,83.7,9.2
26,SAN ROQUE,8.2578,124.2619,2020,9,0,27.2,83.7,9.2
27,SANTA ELENA,8.1948,124.2273,2020,9,0,27.2,83.7,9.2
28,SANTA FILOMENA,8.2681,124.2593,2020,9,0,27.2,83.7,9.2
29,SANTIAGO,8.2511,124.2444,2020,9,0,27.2,83.7,9.2
30,SANTO ROSARIO,8.2436,124.2525,2020,9,0,27.2,83.7,9.2
31,SARAY-TIBANGA,8.2349,124.2371,2020,9,0,27.2,83.7,9.2
32,SUAREZ,8.1914,124.2173,2020,9,2,27.2,83.7,9.2
33,TAMBACAN,8.2236,124.2347,2020,9,0,27.2,83.7,9.2
34,TIBANGA,8.2402,124.2415,2020,9,0,27.2,83.7,9.2
35,TIPANOY,8.1902,124.2634,2020,9,0,27.2,83.7,9.2
36,TOMINOBO PROPER,8.2104,124.2221,2020,9,0,27.2,83.7,9.2
37,TOMINOBO UPPER,8.1688,124.2251,2020,9,0,27.2,83.7,9.2
38,TUBOD,8.2117,124.2394,2020,9,6,27.2,83.7,9.2
39,UBALDO LAYA,8.224,124.2449,2020,9,0,27.2,83.7,9.2
40,UPPER HINAPLANON,8.2559,124.2689,2020,9,0,27.2,83.7,9.2
41,VILLA VERDE,8.2331,124.2437,2020,9,0,27.2,83.7,9.2
0,ABUNO,8.1846,124.2571,2020,10,0,26.9,84.2,13.2
1,ACMAC,8.274,124.2649,2020,10,0,26.9,84.2,13.2
2,BAGONG SILANG,8.2418,124.252,2020,10,0,26.9,84.2,13.2
3,BONBONON,8.2667,124.2902,2020,10,0,26.9,84.2,13.2
4,BUNAWAN,8.3023,124.3028,2020,10,0,26.9,84.2,13.2
5,BURU-UN,8.1872,124.1688,2020,10,0,26.9,84.2,13.2
6,DALIPUGA,8.3074,124.255,2020,10,2,26.9,84.2,13.2
7,DEL CARMEN,8.2322,124.2578,2020,10,0,26.9,84.2,13.2
8,DIGKILAAN,8.2492,124.3178,2020,10,2,26.9,84.2,13.2
9,DITUCALAN,8.1751,124.1927,2020,10,0,26.9,84.2,13.2
10,HINAPLANON,8.2467,124.2592,2020,10,0,26.9,84.2,13.2
11,HINDANG,8.3177,124.3457,2020,10,0,26.9,84.2,13.2
12,KABACSANAN,8.2815,124.3088,2020,10,0,26.9,84.2,13.2
13,KIWALAN,8.2801,124.2668,2020,10,0,26.9,84.2,13.2
14,LANIPAO,8.2266,124.3412,2020,10,0,26.9,84.2,13.2
15,LUINAB,8.2472,124.2681,2020,10,0,26.9,84.2,13.2
16,MAHAYAHAY,8.2219,124.2406,2020,10,0,26.9,84.2,13.2
17,MAINIT,8.2976,124.3876,2020,10,0,26.9,84.2,13.2
18,MANDULOG,8.2442,124.3057,2020,10,0,26.9,84.2,13.2
19,MARIA CRISTINA,8.1989,124.1936,2020,10,6,26.9,84.2,13.2
20,PALAO,8.2286,124.2532,2020,10,0,26.9,84.2,13.2
21,PANOROGANAN,8.1743,124.425,2020,10,0,26.9,84.2,13.2
22,POBLACION,8.2292,124.2344,2020,10,0,26.9,84.2,13.2
23,PUGA-AN,8.2122,124.2742,2020,10,0,26.9,84.2,13.2
24,ROGONGON,8.2395,124.4115,2020,10,0,26.9,84.2,13.2
25,SAN MIGUEL,8.2387,124.2479,2020,10,0,26.9,84.2,13.2
26,SAN ROQUE,8.2578,124.2619,2020,10,0,26.9,84.2,13.2
27,SANTA ELENA,8.1948,124.2273,2020,10,0,26.9,84.2,13.2
28,SANTA FILOMENA,8.2681,124.2593,2020,10,0,26.9,84.2,13.2
29,SANTIAGO,8.2511,124.2444,2020,10,0,26.9,84.2,13.2
30,SANTO ROSARIO,8.2436,124.2525,2020,10,0,26.9,84.2,13.2
31,SARAY-TIBANGA,8.2349,124.2371,2020,10,0,26.9,84.2,13.2
32,SUAREZ,8.1914,124.2173,2020,10,0,26.9,84.2,13.2
33,TAMBACAN,8.2236,124.2347,2020,10,0,26.9,84.2,13.2
34,TIBANGA,8.2402,124.2415,2020,10,0,26.9,84.2,13.2
35,TIPANOY,8.1902,124.2634,2020,10,0,26.9,84.2,13.2
36,TOMINOBO PROPER,8.2104,124.2221,2020,10,0,26.9,84.2,13.2
37,TOMINOBO UPPER,8.1688,124.2251,2020,10,0,26.9,84.2,13.2
38,TUBOD,8.2117,124.2394,2020,10,0,26.9,84.2,13.2
39,UBALDO LAYA,8.224,124.2449,2020,10,0,26.9,84.2,13.2
40,UPPER HINAPLANON,8.2559,124.2689,2020,10,0,26.9,84.2,13.2
41,VILLA VERDE,8.2331,124.2437,2020,10,0,26.9,84.2,13.2
0,ABUNO,8.1846,124.2571,2020,11,0,26.8,86.2,5.5
1,ACMAC,8.274,124.2649,2020,11,1,26.8,86.2,5.5
2,BAGONG SILANG,8.2418,124.252,2020,11,2,26.8,86.2,5.5
3,BONBONON,8.2667,124.2902,2020,11,0,26.8,86.2,5.5
4,BUNAWAN,8.3023,124.3028,2020,11,0,26.8,86.2,5.5
5,BURU-UN,8.1872,124.1688,2020,11,2,26.8,86.2,5.5
6,DALIPUGA,8.3074,124.255,2020,11,2,26.8,86.2,5.5
7,DEL CARMEN,8.2322,124.2578,2020,11,0,26.8,86.2,5.5
8,DIGKILAAN,8.2492,124.3178,2020,11,4,26.8,86.2,5.5
9,DITUCALAN,8.1751,124.1927,2020,11,0,26.8,86.2,5.5
10,HINAPLANON,8.2467,124.2592,2020,11,0,26.8,86.2,5.5
11,HINDANG,8.3177,124.3457,2020,11,2,26.8,86.2,5.5
12,KABACSANAN,8.2815,124.3088,2020,11,0,26.8,86.2,5.5
13,KIWALAN,8.2801,124.2668,2020,11,0,26.8,86.2,5.5
14,LANIPAO,8.2266,124.3412,2020,11,0,26.8,86.2,5.5
15,LUINAB,8.2472,124.2681,2020,11,2,26.8,86.2,5.5
16,MAHAYAHAY,8.2219,124.2406,2020,11,0,26.8,86.2,5.5
17,MAINIT,8.2976,124.3876,2020,11,0,26.8,86.2,5.5
18,MANDULOG,8.2442,124.3057,2020,11,0,26.8,86.2,5.5
19,MARIA CRISTINA,8.1989,124.1936,2020,11,14,26.8,86.2,5.5
20,PALAO,8.2286,124.2532,2020,11,0,26.8,86.2,5.5
21,PANOROGANAN,8.1743,124.425,2020,11,0,26.8,86.2,5.5
22,POBLACION,8.2292,124.2344,2020,11,0,26.8,86.2,5.5
23,PUGA-AN,8.2122,124.2742,2020,11,0,26.8,86.2,5.5
24,ROGONGON,8.2395,124.4115,2020,11,2,26.8,86.2,5.5
25,SAN MIGUEL,8.2387,124.2479,2020,11,0,26.8,86.2,5.5
26,SAN ROQUE,8.2578,124.2619,2020,11,0,26.8,86.2,5.5
27,SANTA ELENA,8.1948,124.2273,2020,11,0,26.8,86.2,5.5
28,SANTA FILOMENA,8.2681,124.2593,2020,11,0,26.8,86.2,5.5
29,SANTIAGO,8.2511,124.2444,2020,11,2,26.8,86.2,5.5
30,SANTO ROSARIO,8.2436,124.2525,2020,11,0,26.8,86.2,5.5
31,SARAY-TIBANGA,8.2349,124.2371,2020,11,2,26.8,86.2,5.5
32,SUAREZ,8.1914,124.2173,2020,11,4,26.8,86.2,5.5
33,TAMBACAN,8.2236,124.2347,2020,11,2,26.8,86.2,5.5
34,TIBANGA,8.2402,124.2415,2020,11,0,26.8,86.2,5.5
35,TIPANOY,8.1902,124.2634,2020,11,0,26.8,86.2,5.5
36,TOMINOBO PROPER,8.2104,124.2221,2020,11,0,26.8,86.2,5.5
37,TOMINOBO UPPER,8.1688,124.2251,2020,11,0,26.8,86.2,5.5
38,TUBOD,8.2117,124.2394,2020,11,0,26.8,86.2,5.5
39,UBALDO LAYA,8.224,124.2449,2020,11,0,26.8,86.2,5.5
40,UPPER HINAPLANON,8.2559,124.2689,2020,11,0,26.8,86.2,5.5
41,VILLA VERDE,8.2331,124.2437,2020,11,0,26.8,86.2,5.5
0,ABUNO,8.1846,124.2571,2020,12,0,26.7,86.6,8.2
1,ACMAC,8.274,124.2649,2020,12,0,26.7,86.6,8.2
2,BAGONG SILANG,8.2418,124.252,2020,12,0,26.7,86.6,8.2
3,BONBONON,8.2667,124.2902,2020,12,0,26.7,86.6,8.2
4,BUNAWAN,8.3023,124.3028,2020,12,0,26.7,86.6,8.2
5,BURU-UN,8.1872,124.1688,2020,12,0,26.7,86.6,8.2
6,DALIPUGA,8.3074,124.255,2020,12,6,26.7,86.6,8.2
7,DEL CARMEN,8.2322,124.2578,2020,12,0,26.7,86.6,8.2
8,DIGKILAAN,8.2492,124.3178,2020,12,0,26.7,86.6,8.2
9,DITUCALAN,8.1751,124.1927,2020,12,2,26.7,86.6,8.2
10,HINAPLANON,8.2467,124.2592,2020,12,5,26.7,86.6,8.2
11,HINDANG,8.3177,124.3457,2020,12,0,26.7,86.6,8.2
12,KABACSANAN,8.2815,124.3088,2020,12,0,26.7,86.6,8.2
13,KIWALAN,8.2801,124.2668,2020,12,0,26.7,86.6,8.2
14,LANIPAO,8.2266,124.3412,2020,12,0,26.7,86.6,8.2
15,LUINAB,8.2472,124.2681,2020,12,0,26.7,86.6,8.2
16,MAHAYAHAY,8.2219,124.2406,2020,12,0,26.7,86.6,8.2
17,MAINIT,8.2976,124.3876,2020,12,0,26.7,86.6,8.2
18,MANDULOG,8.2442,124.3057,2020,12,0,26.7,86.6,8.2
19,MARIA CRISTINA,8.1989,124.1936,2020,12,14,26.7,86.6,8.2
20,PALAO,8.2286,124.2532,2020,12,0,26.7,86.6,8.2
21,PANOROGANAN,8.1743,124.425,2020,12,0,26.7,86.6,8.2
22,POBLACION,8.2292,124.2344,2020,12,2,26.7,86.6,8.2
23,PUGA-AN,8.2122,124.2742,2020,12,0,26.7,86.6,8.2
24,ROGONGON,8.2395,124.4115,2020,12,0,26.7,86.6,8.2
25,SAN MIGUEL,8.2387,124.2479,2020,12,0,26.7,86.6,8.2
26,SAN ROQUE,8.2578,124.2619,2020,12,0,26.7,86.6,8.2
27,SANTA ELENA,8.1948,124.2273,2020,12,0,26.7,86.6,8.2
28,SANTA FILOMENA,8.2681,124.2593,2020,12,0,26.7,86.6,8.2
29,SANTIAGO,8.2511,124.2444,2020,12,0,26.7,86.6,8.2
30,SANTO ROSARIO,8.2436,124.2525,2020,12,0,26.7,86.6,8.2
31,SARAY-TIBANGA,8.2349,124.2371,2020,12,5,26.7,86.6,8.2
32,SUAREZ,8.1914,124.2173,2020,12,1,26.7,86.6,8.2
33,TAMBACAN,8.2236,124.2347,2020,12,0,26.7,86.6,8.2
34,TIBANGA,8.2402,124.2415,2020,12,0,26.7,86.6,8.2
35,TIPANOY,8.1902,124.2634,2020,12,2,26.7,86.6,8.2
36,TOMINOBO PROPER,8.2104,124.2221,2020,12,0,26.7,86.6,8.2
37,TOMINOBO UPPER,8.1688,124.2251,2020,12,0,26.7,86.6,8.2
38,TUBOD,8.2117,124.2394,2020,12,6,26.7,86.6,8.2
39,UBALDO LAYA,8.224,124.2449,2020,12,0,26.7,86.6,8.2
40,UPPER HINAPLANON,8.2559,124.2689,2020,12,0,26.7,86.6,8.2
41,VILLA VERDE,8.2331,124.2437,2020,12,7,26.7,86.6,8.2
0,ABUNO,8.1846,124.2571,2021,1,0,25.9,88.5,11.9
1,ACMAC,8.274,124.2649,2021,1,1,25.9,88.5,11.9
2,BAGONG SILANG,8.2418,124.252,2021,1,0,25.9,88.5,11.9
3,BONBONON,8.2667,124.2902,2021,1,0,25.9,88.5,11.9
4,BUNAWAN,8.3023,124.3028,2021,1,0,25.9,88.5,11.9
5,BURU-UN,8.1872,124.1688,2021,1,1,25.9,88.5,11.9
6,DALIPUGA,8.3074,124.255,2021,1,1,25.9,88.5,11.9
7,DEL CARMEN,8.2322,124.2578,2021,1,1,25.9,88.5,11.9
8,DIGKILAAN,8.2492,124.3178,2021,1,1,25.9,88.5,11.9
9,DITUCALAN,8.1751,124.1927,2021,1,0,25.9,88.5,11.9
10,HINAPLANON,8.2467,124.2592,2021,1,3,25.9,88.5,11.9
11,HINDANG,8.3177,124.3457,2021,1,0,25.9,88.5,11.9
12,KABACSANAN,8.2815,124.3088,2021,1,0,25.9,88.5,11.9
13,KIWALAN,8.2801,124.2668,2021,1,0,25.9,88.5,11.9
14,LANIPAO,8.2266,124.3412,2021,1,0,25.9,88.5,11.9
15,LUINAB,8.2472,124.2681,2021,1,3,25.9,88.5,11.9
16,MAHAYAHAY,8.2219,124.2406,2021,1,0,25.9,88.5,11.9
17,MAINIT,8.2976,124.3876,2021,1,0,25.9,88.5,11.9
18,MANDULOG,8.2442,124.3057,2021,1,0,25.9,88.5,11.9
19,MARIA CRISTINA,8.1989,124.1936,2021,1,9,25.9,88.5,11.9
20,PALAO,8.2286,124.2532,2021,1,1,25.9,88.5,11.9
21,PANOROGANAN,8.1743,124.425,2021,1,0,25.9,88.5,11.9
22,POBLACION,8.2292,124.2344,2021,1,0,25.9,88.5,11.9
23,PUGA-AN,8.2122,124.2742,2021,1,0,25.9,88.5,11.9
24,ROGONGON,8.2395,124.4115,2021,1,0,25.9,88.5,11.9
25,SAN MIGUEL,8.2387,124.2479,2021,1,1,25.9,88.5,11.9
26,SAN ROQUE,8.2578,124.2619,2021,1,0,25.9,88.5,11.9
27,SANTA ELENA,8.1948,124.2273,2021,1,0,25.9,88.5,11.9
28,SANTA FILOMENA,8.2681,124.2593,2021,1,0,25.9,88.5,11.9
29,SANTIAGO,8.2511,124.2444,2021,1,3,25.9,88.5,11.9
30,SANTO ROSARIO,8.2436,124.2525,2021,1,0,25.9,88.5,11.9
31,SARAY-TIBANGA,8.2349,124.2371,2021,1,2,25.9,88.5,11.9
32,SUAREZ,8.1914,124.2173,2021,1,10,25.9,88.5,11.9
33,TAMBACAN,8.2236,124.2347,2021,1,0,25.9,88.5,11.9
34,TIBANGA,8.2402,124.2415,2021,1,3,25.9,88.5,11.9
35,TIPANOY,8.1902,124.2634,2021,1,2,25.9,88.5,11.9
36,TOMINOBO PROPER,8.2104,124.2221,2021,1,0,25.9,88.5,11.9
37,TOMINOBO UPPER,8.1688,124.2251,2021,1,0,25.9,88.5,11.9
38,TUBOD,8.2117,124.2394,2021,1,0,25.9,88.5,11.9
39,UBALDO LAYA,8.224,124.2449,2021,1,1,25.9,88.5,11.9
40,UPPER HINAPLANON,8.2559,124.2689,2021,1,0,25.9,88.5,11.9
41,VILLA VERDE,8.2331,124.2437,2021,1,3,25.9,88.5,11.9
0,ABUNO,8.1846,124.2571,2021,2,0,26.0,87.1,12.6
1,ACMAC,8.274,124.2649,2021,2,0,26.0,87.1,12.6
2,BAGONG SILANG,8.2418,124.252,2021,2,1,26.0,87.1,12.6
3,BONBONON,8.2667,124.2902,2021,2,0,26.0,87.1,12.6
4,BUNAWAN,8.3023,124.3028,2021,2,0,26.0,87.1,12.6
5,BURU-UN,8.1872,124.1688,2021,2,5,26.0,87.1,12.6
6,DALIPUGA,8.3074,124.255,2021,2,2,26.0,87.1,12.6
7,DEL CARMEN,8.2322,124.2578,2021,2,0,26.0,87.1,12.6
8,DIGKILAAN,8.2492,124.3178,2021,2,0,26.0,87.1,12.6
9,DITUCALAN,8.1751,124.1927,2021,2,1,26.0,87.1,12.6
10,HINAPLANON,8.2467,124.2592,2021,2,2,26.0,87.1,12.6
11,HINDANG,8.3177,124.3457,2021,2,0,26.0,87.1,12.6
12,KABACSANAN,8.2815,124.3088,2021,2,0,26.0,87.1,12.6
13,KIWALAN,8.2801,124.2668,2021,2,0,26.0,87.1,12.6
14,LANIPAO,8.2266,124.3412,2021,2,0,26.0,87.1,12.6
15,LUINAB,8.2472,124.2681,2021,2,5,26.0,87.1,12.6
16,MAHAYAHAY,8.2219,124.2406,2021,2,0,26.0,87.1,12.6
17,MAINIT,8.2976,124.3876,2021,2,0,26.0,87.1,12.6
18,MANDULOG,8.2442,124.3057,2021,2,0,26.0,87.1,12.6
19,MARIA CRISTINA,8.1989,124.1936,2021,2,1,26.0,87.1,12.6
20,PALAO,8.2286,124.2532,2021,2,0,26.0,87.1,12.6
21,PANOROGANAN,8.1743,124.425,2021,2,0,26.0,87.1,12.6
22,POBLACION,8.2292,124.2344,2021,2,1,26.0,87.1,12.6
23,PUGA-AN,8.2122,124.2742,2021,2,2,26.0,87.1,12.6
24,ROGONGON,8.2395,124.4115,2021,2,0,26.0,87.1,12.6
25,SAN MIGUEL,8.2387,124.2479,2021,2,3,26.0,87.1,12.6
26,SAN ROQUE,8.2578,124.2619,2021,2,0,26.0,87.1,12.6
27,SANTA ELENA,8.1948,124.2273,2021,2,2,26.0,87.1,12.6
28,SANTA FILOMENA,8.2681,124.2593,2021,2,0,26.0,87.1,12.6
29,SANTIAGO,8.2511,124.2444,2021,2,2,26.0,87.1,12.6
30,SANTO ROSARIO,8.2436,124.2525,2021,2,0,26.0,87.1,12.6
31,SARAY-TIBANGA,8.2349,124.2371,2021,2,2,26.0,87.1,12.6
32,SUAREZ,8.1914,124.2173,2021,2,2,26.0,87.1,12.6
33,TAMBACAN,8.2236,124.2347,2021,2,0,26.0,87.1,12.6
34,TIBANGA,8.2402,124.2415,2021,2,5,26.0,87.1,12.6
35,TIPANOY,8.1902,124.2634,2021,2,1,26.0,87.1,12.6
36,TOMINOBO PROPER,8.2104,124.2221,2021,2,1,26.0,87.1,12.6
37,TOMINOBO UPPER,8.1688,124.2251,2021,2,0,26.0,87.1,12.6
38,TUBOD,8.2117,124.2394,2021,2,4,26.0,87.1,12.6
39,UBALDO LAYA,8.224,124.2449,2021,2,4,26.0,87.1,12.6
40,UPPER HINAPLANON,8.2559,124.2689,2021,2,0,26.0,87.1,12.6
41,VILLA VERDE,8.2331,124.2437,2021,2,5,26.0,87.1,12.6
0,ABUNO,8.1846,124.2571,2021,3,0,26.8,84.7,5.5
1,ACMAC,8.274,124.2649,2021,3,0,26.8,84.7,5.5
2,BAGONG SILANG,8.2418,124.252,2021,3,1,26.8,84.7,5.5
3,BONBONON,8.2667,124.2902,2021,3,0,26.8,84.7,5.5
4,BUNAWAN,8.3023,124.3028,2021,3,0,26.8,84.7,5.5
5,BURU-UN,8.1872,124.1688,2021,3,5,26.8,84.7,5.5
6,DALIPUGA,8.3074,124.255,2021,3,2,26.8,84.7,5.5
7,DEL CARMEN,8.2322,124.2578,2021,3,1,26.8,84.7,5.5
8,DIGKILAAN,8.2492,124.3178,2021,3,0,26.8,84.7,5.5
9,DITUCALAN,8.1751,124.1927,2021,3,0,26.8,84.7,5.5
10,HINAPLANON,8.2467,124.2592,2021,3,3,26.8,84.7,5.5
11,HINDANG,8.3177,124.3457,2021,3,0,26.8,84.7,5.5
12,KABACSANAN,8.2815,124.3088,2021,3,0,26.8,84.7,5.5
13,KIWALAN,8.2801,124.2668,2021,3,0,26.8,84.7,5.5
14,LANIPAO,8.2266,124.3412,2021,3,0,26.8,84.7,5.5
15,LUINAB,8.2472,124.2681,2021,3,1,26.8,84.7,5.5
16,MAHAYAHAY,8.2219,124.2406,2021,3,0,26.8,84.7,5.5
17,MAINIT,8.2976,124.3876,2021,3,0,26.8,84.7,5.5
18,MANDULOG,8.2442,124.3057,2021,3,0,26.8,84.7,5.5
19,MARIA CRISTINA,8.1989,124.1936,2021,3,3,26.8,84.7,5.5
20,PALAO,8.2286,124.2532,2021,3,1,26.8,84.7,5.5
21,PANOROGANAN,8.1743,124.425,2021,3,0,26.8,84.7,5.5
22,POBLACION,8.2292,124.2344,2021,3,2,26.8,84.7,5.5
23,PUGA-AN,8.2122,124.2742,2021,3,0,26.8,84.7,5.5
24,ROGONGON,8.2395,124.4115,2021,3,0,26.8,84.7,5.5
25,SAN MIGUEL,8.2387,124.2479,2021,3,0,26.8,84.7,5.5
26,SAN ROQUE,8.2578,124.2619,2021,3,0,26.8,84.7,5.5
27,SANTA ELENA,8.1948,124.2273,2021,3,1,26.8,84.7,5.5
28,SANTA FILOMENA,8.2681,124.2593,2021,3,0,26.8,84.7,5.5
29,SANTIAGO,8.2511,124.2444,2021,3,1,26.8,84.7,5.5
30,SANTO ROSARIO,8.2436,124.2525,2021,3,0,26.8,84.7,5.5
31,SARAY-TIBANGA,8.2349,124.2371,2021,3,5,26.8,84.7,5.5
32,SUAREZ,8.1914,124.2173,2021,3,3,26.8,84.7,5.5
33,TAMBACAN,8.2236,124.2347,2021,3,1,26.8,84.7,5.5
34,TIBANGA,8.2402,124.2415,2021,3,2,26.8,84.7,5.5
35,TIPANOY,8.1902,124.2634,2021,3,0,26.8,84.7,5.5
36,TOMINOBO PROPER,8.2104,124.2221,2021,3,1,26.8,84.7,5.5
37,TOMINOBO UPPER,8.1688,124.2251,2021,3,0,26.8,84.7,5.5
38,TUBOD,8.2117,124.2394,2021,3,2,26.8,84.7,5.5
39,UBALDO LAYA,8.224,124.2449,2021,3,0,26.8,84.7,5.5
40,UPPER HINAPLANON,8.2559,124.2689,2021,3,0,26.8,84.7,5.5
41,VILLA VERDE,8.2331,124.2437,2021,3,6,26.8,84.7,5.5
0,ABUNO,8.1846,124.2571,2021,4,0,27.1,82.5,4.5
1,ACMAC,8.274,124.2649,2021,4,1,27.1,82.5,4.5
2,BAGONG SILANG,8.2418,124.252,2021,4,0,27.1,82.5,4.5
3,BONBONON,8.2667,124.2902,2021,4,2,27.1,82.5,4.5
4,BUNAWAN,8.3023,124.3028,2021,4,0,27.1,82.5,4.5
5,BURU-UN,8.1872,124.1688,2021,4,1,27.1,82.5,4.5
6,DALIPUGA,8.3074,124.255,2021,4,0,27.1,82.5,4.5
7,DEL CARMEN,8.2322,124.2578,2021,4,0,27.1,82.5,4.5
8,DIGKILAAN,8.2492,124.3178,2021,4,0,27.1,82.5,4.5
9,DITUCALAN,8.1751,124.1927,2021,4,0,27.1,82.5,4.5
10,HINAPLANON,8.2467,124.2592,2021,4,3,27.1,82.5,4.5
11,HINDANG,8.3177,124.3457,2021,4,0,27.1,82.5,4.5
12,KABACSANAN,8.2815,124.3088,2021,4,0,27.1,82.5,4.5
13,KIWALAN,8.2801,124.2668,2021,4,0,27.1,82.5,4.5
14,LANIPAO,8.2266,124.3412,2021,4,0,27.1,82.5,4.5
15,LUINAB,8.2472,124.2681,2021,4,0,27.1,82.5,4.5
16,MAHAYAHAY,8.2219,124.2406,2021,4,0,27.1,82.5,4.5
17,MAINIT,8.2976,124.3876,2021,4,0,27.1,82.5,4.5
18,MANDULOG,8.2442,124.3057,2021,4,0,27.1,82.5,4.5
19,MARIA CRISTINA,8.1989,124.1936,2021,4,1,27.1,82.5,4.5
20,PALAO,8.2286,124.2532,2021,4,3,27.1,82.5,4.5
21,PANOROGANAN,8.1743,124.425,2021,4,0,27.1,82.5,4.5
22,POBLACION,8.2292,124.2344,2021,4,1,27.1,82.5,4.5
23,PUGA-AN,8.2122,124.2742,2021,4,0,27.1,82.5,4.5
24,ROGONGON,8.2395,124.4115,2021,4,0,27.1,82.5,4.5
25,SAN MIGUEL,8.2387,124.2479,2021,4,1,27.1,82.5,4.5
26,SAN ROQUE,8.2578,124.2619,2021,4,0,27.1,82.5,4.5
27,SANTA ELENA,8.1948,124.2273,2021,4,1,27.1,82.5,4.5
28,SANTA FILOMENA,8.2681,124.2593,2021,4,0,27.1,82.5,4.5
29,SANTIAGO,8.2511,124.2444,2021,4,2,27.1,82.5,4.5
30,SANTO ROSARIO,8.2436,124.2525,2021,4,0,27.1,82.5,4.5
31,SARAY-TIBANGA,8.2349,124.2371,2021,4,5,27.1,82.5,4.5
