Barangay_No,Barangay,x,y,Year,Month,Dengue Cases, Temperature,Humidity,Rainfall
10,DULAG,8.204,124.3694,2020,5,0,,,
11,HINAPLANON,8.2467,124.2592,2020,5,0,,,
12,HINDANG,8.3177,124.3457,2020,5,0,,,
13,KABACSANAN,8.2815,124.3088,2020,5,0,,,
14,KALILANGAN,8.1747,124.3863,2020,5,0,,,
15,KIWALAN,8.2801,124.2668,2020,5,0,,,
16,LANIPAO,8.2266,124.3412,2020,5,0,,,
17,LUINAB,8.2472,124.2681,2020,5,8,,,
18,MAHAYAHAY,8.2219,124.2406,2020,5,0,,,
19,MAINIT,8.2976,124.3876,2020,5,0,,,
20,MANDULOG,8.2442,124.3057,2020,5,0,,,
21,MARIA CRISTINA,8.1989,124.1936,2020,5,0,,,
22,PALAO,8.2286,124.2532,2020,5,0,,,
23,PANOROGANAN,8.1743,124.425,2020,5,0,,,
24,POBLACION,8.2285,124.2344,2020,5,2,,,
25,PUGA-AN,8.2285,124.2742,2020,5,0,,,
26,ROGONGON,8.2395,124.4115,2020,5,0,,,
27,SAN MIGUEL,8.2387,124.2479,2020,5,2,,,
28,SAN ROQUE,8.2578,124.2619,2020,5,0,,,
29,SANTA ELENA,8.1948,124.2273,2020,5,2,,,
30,SANTA FILOMENA,8.2681,124.2593,2020,5,2,,,
31,SANTIAGO,8.2511,124.2444,2020,5,0,,,
32,SANTO ROSARIO,8.2436,124.2525,2020,5,0,,,
33,SARAY-TIBANGA,8.2436,124.2525,2020,5,0,,,
34,SUAREZ,8.1914,124.2173,2020,5,4,,,
35,TAMBACAN,8.2236,124.2347,2020,5,2,,,
36,TIBANGA,8.2402,124.241,2020,5,6,,,
37,TIPANOY,8.1902,124.2634,2020,5,0,,,
38,TOMINOBO PROPER,8.2104,124.2221,2020,5,0,,,
39,TOMINOBO UPPER,8.1688,124.2251,2020,5,0,,,
40,TUBOD,8.2117,124.241,2020,5,0,,,
41,UBALDO LAYA,8.224,124.2449,2020,5,0,,,
42,UPPER HINAPLANON,8.2559,124.2689,2020,5,0,,,
43,VILLA VERDE,8.2331,124.2437,2020,5,0,,,
0,ABUNO,8.1846,124.2571,2020,6,2,,,
1,ACMAC,8.274,124.2649,2020,6,0,,,
2,BAGONG SILANG,8.2418,124.252,2020,6,0,,,
3,BONBONON,8.2667,124.2902,2020,6,0,,,
4,BUNAWAN,8.3023,124.3028,2020,6,0,,,
5,BURU-UN,8.1872,124.1688,2020,6,0,,,
6,DALIPUGA,8.3074,124.255,2020,6,0,,,
7,DEL CARMEN,8.2322,124.2578,2020,6,0,,,
8,DIGKILAAN,8.2492,124.3178,2020,6,0,,,
9,DITUCALAN,8.1751,124.1927,2020,6,0,,,
10,DULAG,8.204,124.3694,2020,6,0,,,
11,HINAPLANON,8.2467,124.2592,2020,6,0,,,
12,HINDANG,8.3177,124.3457,2020,6,0,,,
13,KABACSANAN,8.2815,124.3088,2020,6,0,,,
14,KALILANGAN,8.1747,124.3863,2020,6,0,,,
15,KIWALAN,8.2801,124.2668,2020,6,0,,,
16,LANIPAO,8.2266,124.3412,2020,6,0,,,
17,LUINAB,8.2472,124.2681,2020,6,8,,,
18,MAHAYAHAY,8.2219,124.2406,2020,6,0,,,
19,MAINIT,8.2976,124.3876,2020,6,0,,,
20,MANDULOG,8.2442,124.3057,2020,6,0,,,
21,MARIA CRISTINA,8.1989,124.1936,2020,6,0,,,
22,PALAO,8.2286,124.2532,2020,6,4,,,
23,PANOROGANAN,8.1743,124.425,2020,6,0,,,
24,POBLACION,8.2285,124.2344,2020,6,4,,,
25,PUGA-AN,8.2285,124.2742,2020,6,0,,,
26,ROGONGON,8.2395,124.4115,2020,6,0,,,
27,SAN MIGUEL,8.2387,124.2479,2020,6,2,,,
28,SAN ROQUE,8.2578,124.2619,2020,6,0,,,
29,SANTA ELENA,8.1948,124.2273,2020,6,0,,,
30,SANTA FILOMENA,8.2681,124.2593,2020,6,2,,,
31,SANTIAGO,8.2511,124.2444,2020,6,0,,,
32,SANTO ROSARIO,8.2436,124.2525,2020,6,0,,,
33,SARAY-TIBANGA,8.2436,124.2525,2020,6,2,,,
34,SUAREZ,8.1914,124.2173,2020,6,3,,,
35,TAMBACAN,8.2236,124.2347,2020,6,0,,,
36,TIBANGA,8.2402,124.241,2020,6,4,,,
37,TIPANOY,8.1902,124.2634,2020,6,0,,,
38,TOMINOBO PROPER,8.2104,124.2221,2020,6,0,,,
39,TOMINOBO UPPER,8.1688,124.2251,2020,6,0,,,
40,TUBOD,8.2117,124.241,2020,6,0,,,
41,UBALDO LAYA,8.224,124.2449,2020,6,0,,,
42,UPPER HINAPLANON,8.2559,124.2689,2020,6,0,,,
43,VILLA VERDE,8.2331,124.2437,2020,6,0,,,
0,ABUNO,8.1846,124.2571,2020,7,8,,,
1,ACMAC,8.274,124.2649,2020,7,0,,,
2,BAGONG SILANG,8.2418,124.252,2020,7,0,,,
3,BONBONON,8.2667,124.2902,2020,7,0,,,
4,BUNAWAN,8.3023,124.3028,2020,7,0,,,
5,BURU-UN,8.1872,124.1688,2020,7,2,,,
6,DALIPUGA,8.3074,124.255,2020,7,2,,,
7,DEL CARMEN,8.2322,124.2578,2020,7,0,,,
8,DIGKILAAN,8.2492,124.3178,2020,7,6,,,
9,DITUCALAN,8.1751,124.1927,2020,7,0,,,
10,DULAG,8.204,124.3694,2020,7,0,,,
11,HINAPLANON,8.2467,124.2592,2020,7,4,,,
12,HINDANG,8.3177,124.3457,2020,7,0,,,
13,KABACSANAN,8.2815,124.3088,2020,7,0,,,
14,KALILANGAN,8.1747,124.3863,2020,7,0,,,
15,KIWALAN,8.2801,124.2668,2020,7,0,,,
16,LANIPAO,8.2266,124.3412,2020,7,0,,,
17,LUINAB,8.2472,124.2681,2020,7,2,,,
18,MAHAYAHAY,8.2219,124.2406,2020,7,0,,,
19,MAINIT,8.2976,124.3876,2020,7,0,,,
20,MANDULOG,8.2442,124.3057,2020,7,0,,,
21,MARIA CRISTINA,8.1989,124.1936,2020,7,2,,,
22,PALAO,8.2286,124.2532,2020,7,4,,,
23,PANOROGANAN,8.1743,124.425,2020,7,0,,,
24,POBLACION,8.2285,124.2344,2020,7,8,,,
25,PUGA-AN,8.2285,124.2742,2020,7,0,,,
26,ROGONGON,8.2395,124.4115,2020,7,0,,,
27,SAN MIGUEL,8.2387,124.2479,2020,7,2,,,
28,SAN ROQUE,8.2578,124.2619,2020,7,0,,,
29,SANTA ELENA,8.1948,124.2273,2020,7,2,,,
30,SANTA FILOMENA,8.2681,124.2593,2020,7,8,,,
31,SANTIAGO,8.2511,124.2444,2020,7,0,,,
32,SANTO ROSARIO,8.2436,124.2525,2020,7,0,,,
33,SARAY-TIBANGA,8.2436,124.2525,2020,7,0,,,
34,SUAREZ,8.1914,124.2173,2020,7,4,,,
35,TAMBACAN,8.2236,124.2347,2020,7,0,,,
36,TIBANGA,8.2402,124.241,2020,7,0,,,
37,TIPANOY,8.1902,124.2634,2020,7,2,,,
38,TOMINOBO PROPER,8.2104,124.2221,2020,7,4,,,
39,TOMINOBO UPPER,8.1688,124.2251,2020,7,0,,,
40,TUBOD,8.2117,124.241,2020,7,8,,,
41,UBALDO LAYA,8.224,124.2449,2020,7,0,,,
42,UPPER HINAPLANON,8.2559,124.2689,2020,7,0,,,
43,VILLA VERDE,8.2331,124.2437,2020,7,0,,,
0,ABUNO,8.1846,124.2571,2020,8,2,,,
1,ACMAC,8.274,124.2649,2020,8,2,,,
2,BAGONG SILANG,8.2418,124.252,2020,8,0,,,
3,BONBONON,8.2667,124.2902,2020,8,0,,,
4,BUNAWAN,8.3023,124.3028,2020,8,0,,,
5,BURU-UN,8.1872,124.1688,2020,8,0,,,
6,DALIPUGA,8.3074,124.255,2020,8,4,,,
7,DEL CARMEN,8.2322,124.2578,2020,8,0,,,
8,DIGKILAAN,8.2492,124.3178,2020,8,12,,,
9,DITUCALAN,8.1751,124.1927,2020,8,0,,,
10,DULAG,8.204,124.3694,2020,8,0,,,
11,HINAPLANON,8.2467,124.2592,2020,8,2,,,
12,HINDANG,8.3177,124.3457,2020,8,0,,,
13,KABACSANAN,8.2815,124.3088,2020,8,0,,,
14,KALILANGAN,8.1747,124.3863,2020,8,0,,,
15,KIWALAN,8.2801,124.2668,2020,8,0,,,
16,LANIPAO,8.2266,124.3412,2020,8,0,,,
17,LUINAB,8.2472,124.2681,2020,8,0,,,
18,MAHAYAHAY,8.2219,124.2406,2020,8,0,,,
19,MAINIT,8.2976,124.3876,2020,8,0,,,
20,MANDULOG,8.2442,124.3057,2020,8,0,,,
21,MARIA CRISTINA,8.1989,124.1936,2020,8,0,,,
22,PALAO,8.2286,124.2532,2020,8,0,,,
23,PANOROGANAN,8.1743,124.425,2020,8,0,,,
24,POBLACION,8.2285,124.2344,2020,8,4,,,
25,PUGA-AN,8.2285,124.2742,2020,8,0,,,
26,ROGONGON,8.2395,124.4115,2020,8,0,,,
27,SAN MIGUEL,8.2387,124.2479,2020,8,0,,,
28,SAN ROQUE,8.2578,124.2619,2020,8,0,,,
29,SANTA ELENA,8.1948,124.2273,2020,8,0,,,
30,SANTA FILOMENA,8.2681,124.2593,2020,8,4,,,
31,SANTIAGO,8.2511,124.2444,2020,8,0,,,
32,SANTO ROSARIO,8.2436,124.2525,2020,8,0,,,
33,SARAY-TIBANGA,8.2436,124.2525,2020,8,0,,,
34,SUAREZ,8.1914,124.2173,2020,8,0,,,
35,TAMBACAN,8.2236,124.2347,2020,8,2,,,
36,TIBANGA,8.2402,124.241,2020,8,0,,,
37,TIPANOY,8.1902,124.2634,2020,8,2,,,
38,TOMINOBO PROPER,8.2104,124.2221,2020,8,4,,,
39,TOMINOBO UPPER,8.1688,124.2251,2020,8,0,,,
40,TUBOD,8.2117,124.241,2020,8,4,,,
41,UBALDO LAYA,8.224,124.2449,2020,8,2,,,
42,UPPER HINAPLANON,8.2559,124.2689,2020,8,0,,,
43,VILLA VERDE,8.2331,124.2437,2020,8,0,,,
0,ABUNO,8.1846,124.2571,2020,9,0,,,
1,ACMAC,8.274,124.2649,2020,9,0,,,
2,BAGONG SILANG,8.2418,124.252,2020,9,0,,,
3,BONBONON,8.2667,124.2902,2020,9,0,,,
4,BUNAWAN,8.3023,124.3028,2020,9,0,,,
5,BURU-UN,8.1872,124.1688,2020,9,0,,,
6,DALIPUGA,8.3074,124.255,2020,9,0,,,
7,DEL CARMEN,8.2322,124.2578,2020,9,0,,,
8,DIGKILAAN,8.2492,124.3178,2020,9,4,,,
9,DITUCALAN,8.1751,124.1927,2020,9,0,,,
10,DULAG,8.204,124.3694,2020,9,0,,,
11,HINAPLANON,8.2467,124.2592,2020,9,0,,,
12,HINDANG,8.3177,124.3457,2020,9,0,,,
13,KABACSANAN,8.2815,124.3088,2020,9,0,,,
14,KALILANGAN,8.1747,124.3863,2020,9,0,,,
15,KIWALAN,8.2801,124.2668,2020,9,0,,,
16,LANIPAO,8.2266,124.3412,2020,9,0,,,
17,LUINAB,8.2472,124.2681,2020,9,0,,,
18,MAHAYAHAY,8.2219,124.2406,2020,9,0,,,
19,MAINIT,8.2976,124.3876,2020,9,0,,,
20,MANDULOG,8.2442,124.3057,2020,9,0,,,
21,MARIA CRISTINA,8.1989,124.1936,2020,9,0,,,
22,PALAO,8.2286,124.2532,2020,9,0,,,
23,PANOROGANAN,8.1743,124.425,2020,9,0,,,
24,POBLACION,8.2285,124.2344,2020,9,0,,,
25,PUGA-AN,8.2285,124.2742,2020,9,0,,,
26,ROGONGON,8.2395,124.4115,2020,9,0,,,
27,SAN MIGUEL,8.2387,124.2479,2020,9,0,,,
28,SAN ROQUE,8.2578,124.2619,2020,9,0,,,
29,SANTA ELENA,8.1948,124.2273,2020,9,0,,,
30,SANTA FILOMENA,8.2681,124.2593,2020,9,0,,,
31,SANTIAGO,8.2511,124.2444,2020,9,0,,,
32,SANTO ROSARIO,8.2436,124.2525,2020,9,0,,,
33,SARAY-TIBANGA,8.2436,124.2525,2020,9,0,,,
34,SUAREZ,8.1914,124.2173,2020,9,2,,,
35,TAMBACAN,8.2236,124.2347,2020,9,0,,,
36,TIBANGA,8.2402,124.241,2020,9,0,,,
37,TIPANOY,8.1902,124.2634,2020,9,0,,,
38,TOMINOBO PROPER,8.2104,124.2221,2020,9,0,,,
39,TOMINOBO UPPER,8.1688,124.2251,2020,9,0,,,
40,TUBOD,8.2117,124.241,2020,9,6,,,
41,UBALDO LAYA,8.224,124.2449,2020,9,0,,,
42,UPPER HINAPLANON,8.2559,124.2689,2020,9,0,,,
43,VILLA VERDE,8.2331,124.2437,2020,9,0,,,
0,ABUNO,8.1846,124.2571,2020,10,0,,,
1,ACMAC,8.274,124.2649,2020,10,0,,,
2,BAGONG SILANG,8.2418,124.252,2020,10,0,,,
3,BONBONON,8.2667,124.2902,2020,10,0,,,
4,BUNAWAN,8.3023,124.3028,2020,10,0,,,
5,BURU-UN,8.1872,124.1688,2020,10,0,,,
6,DALIPUGA,8.3074,124.255,2020,10,2,,,
7,DEL CARMEN,8.2322,124.2578,2020,10,0,,,
8,DIGKILAAN,8.2492,124.3178,2020,10,2,,,
9,DITUCALAN,8.1751,124.1927,2020,10,0,,,
10,DULAG,8.204,124.3694,2020,10,0,,,
11,HINAPLANON,8.2467,124.2592,2020,10,0,,,
12,HINDANG,8.3177,124.3457,2020,10,0,,,
13,KABACSANAN,8.2815,124.3088,2020,10,0,,,
14,KALILANGAN,8.1747,124.3863,2020,10,0,,,
15,KIWALAN,8.2801,124.2668,2020,10,0,,,
16,LANIPAO,8.2266,124.3412,2020,10,0,,,
17,LUINAB,8.2472,124.2681,2020,10,0,,,
18,MAHAYAHAY,8.2219,124.2406,2020,10,0,,,
19,MAINIT,8.2976,124.3876,2020,10,0,,,
20,MANDULOG,8.2442,124.3057,2020,10,0,,,
21,MARIA CRISTINA,8.1989,124.1936,2020,10,6,,,
22,PALAO,8.2286,124.2532,2020,10,0,,,
23,PANOROGANAN,8.1743,124.425,2020,10,0,,,
24,POBLACION,8.2285,124.2344,2020,10,0,,,
25,PUGA-AN,8.2285,124.2742,2020,10,0,,,
26,ROGONGON,8.2395,124.4115,2020,10,0,,,
27,SAN MIGUEL,8.2387,124.2479,2020,10,0,,,
28,SAN ROQUE,8.2578,124.2619,2020,10,0,,,
29,SANTA ELENA,8.1948,124.2273,2020,10,0,,,
30,SANTA FILOMENA,8.2681,124.2593,2020,10,0,,,
31,SANTIAGO,8.2511,124.2444,2020,10,0,,,
32,SANTO ROSARIO,8.2436,124.2525,2020,10,0,,,
33,SARAY-TIBANGA,8.2436,124.2525,2020,10,0,,,
34,SUAREZ,8.1914,124.2173,2020,10,0,,,
35,TAMBACAN,8.2236,124.2347,2020,10,0,,,
36,TIBANGA,8.2402,124.241,2020,10,0,,,
37,TIPANOY,8.1902,124.2634,2020,10,0,,,
38,TOMINOBO PROPER,8.2104,124.2221,2020,10,0,,,
39,TOMINOBO UPPER,8.1688,124.2251,2020,10,0,,,
40,TUBOD,8.2117,124.241,2020,10,0,,,
41,UBALDO LAYA,8.224,124.2449,2020,10,0,,,
42,UPPER HINAPLANON,8.2559,124.2689,2020,10,0,,,
43,VILLA VERDE,8.2331,124.2437,2020,10,0,,,
0,ABUNO,8.1846,124.2571,2020,11,0,,,
1,ACMAC,8.274,124.2649,2020,11,1,,,
2,BAGONG SILANG,8.2418,124.252,2020,11,2,,,
3,BONBONON,8.2667,124.2902,2020,11,0,,,
4,BUNAWAN,8.3023,124.3028,2020,11,0,,,
5,BURU-UN,8.1872,124.1688,2020,11,2,,,
6,DALIPUGA,8.3074,124.255,2020,11,2,,,
7,DEL CARMEN,8.2322,124.2578,2020,11,0,,,
8,DIGKILAAN,8.2492,124.3178,2020,11,4,,,
9,DITUCALAN,8.1751,124.1927,2020,11,0,,,
10,DULAG,8.204,124.3694,2020,11,0,,,
11,HINAPLANON,8.2467,124.2592,2020,11,0,,,
12,HINDANG,8.3177,124.3457,2020,11,2,,,
13,KABACSANAN,8.2815,124.3088,2020,11,0,,,
14,KALILANGAN,8.1747,124.3863,2020,11,0,,,
15,KIWALAN,8.2801,124.2668,2020,11,0,,,
16,LANIPAO,8.2266,124.3412,2020,11,0,,,
17,LUINAB,8.2472,124.2681,2020,11,2,,,
18,MAHAYAHAY,8.2219,124.2406,2020,11,0,,,
19,MAINIT,8.2976,124.3876,2020,11,0,,,
20,MANDULOG,8.2442,124.3057,2020,11,0,,,
21,MARIA CRISTINA,8.1989,124.1936,2020,11,14,,,
22,PALAO,8.2286,124.2532,2020,11,0,,,
23,PANOROGANAN,8.1743,124.425,2020,11,0,,,
24,POBLACION,8.2285,124.2344,2020,11,0,,,
25,PUGA-AN,8.2285,124.2742,2020,11,0,,,
26,ROGONGON,8.2395,124.4115,2020,11,2,,,
27,SAN MIGUEL,8.2387,124.2479,2020,11,0,,,
28,SAN ROQUE,8.2578,124.2619,2020,11,0,,,
29,SANTA ELENA,8.1948,124.2273,2020,11,0,,,
30,SANTA FILOMENA,8.2681,124.2593,2020,11,0,,,
31,SANTIAGO,8.2511,124.2444,2020,11,2,,,
32,SANTO ROSARIO,8.2436,124.2525,2020,11,0,,,
33,SARAY-TIBANGA,8.2436,124.2525,2020,11,2,,,
34,SUAREZ,8.1914,124.2173,2020,11,4,,,
35,TAMBACAN,8.2236,124.2347,2020,11,2,,,
36,TIBANGA,8.2402,124.241,2020,11,0,,,
37,TIPANOY,8.1902,124.2634,2020,11,0,,,
38,TOMINOBO PROPER,8.2104,124.2221,2020,11,0,,,
39,TOMINOBO UPPER,8.1688,124.2251,2020,11,0,,,
40,TUBOD,8.2117,124.241,2020,11,0,,,
41,UBALDO LAYA,8.224,124.2449,2020,11,0,,,
42,UPPER HINAPLANON,8.2559,124.2689,2020,11,0,,,
43,VILLA VERDE,8.2331,124.2437,2020,11,0,,,
0,ABUNO,8.1846,124.2571,2020,12,0,,,
1,ACMAC,8.274,124.2649,2020,12,0,,,
2,BAGONG SILANG,8.2418,124.252,2020,12,0,,,
3,BONBONON,8.2667,124.2902,2020,12,0,,,
4,BUNAWAN,8.3023,124.3028,2020,12,0,,,
5,BURU-UN,8.1872,124.1688,2020,12,0,,,
6,DALIPUGA,8.3074,124.255,2020,12,6,,,
7,DEL CARMEN,8.2322,124.2578,2020,12,0,,,
8,DIGKILAAN,8.2492,124.3178,2020,12,0,,,
9,DITUCALAN,8.1751,124.1927,2020,12,2,,,
10,DULAG,8.204,124.3694,2020,12,0,,,
11,HINAPLANON,8.2467,124.2592,2020,12,5,,,
12,HINDANG,8.3177,124.3457,2020,12,0,,,
13,KABACSANAN,8.2815,124.3088,2020,12,0,,,
14,KALILANGAN,8.1747,124.3863,2020,12,0,,,
15,KIWALAN,8.2801,124.2668,2020,12,0,,,
16,LANIPAO,8.2266,124.3412,2020,12,0,,,
17,LUINAB,8.2472,124.2681,2020,12,0,,,
18,MAHAYAHAY,8.2219,124.2406,2020,12,0,,,
19,MAINIT,8.2976,124.3876,2020,12,0,,,
20,MANDULOG,8.2442,124.3057,2020,12,0,,,
21,MARIA CRISTINA,8.1989,124.1936,2020,12,14,,,
22,PALAO,8.2286,124.2532,2020,12,0,,,
23,PANOROGANAN,8.1743,124.425,2020,12,0,,,
24,POBLACION,8.2285,124.2344,2020,12,2,,,
25,PUGA-AN,8.2285,124.2742,2020,12,0,,,
26,ROGONGON,8.2395,124.4115,2020,12,0,,,
27,SAN MIGUEL,8.2387,124.2479,2020,12,0,,,
28,SAN ROQUE,8.2578,124.2619,2020,12,0,,,
29,SANTA ELENA,8.1948,124.2273,2020,12,0,,,
30,SANTA FILOMENA,8.2681,124.2593,2020,12,0,,,
31,SANTIAGO,8.2511,124.2444,2020,12,0,,,
32,SANTO ROSARIO,8.2436,124.2525,2020,12,0,,,
33,SARAY-TIBANGA,8.2436,124.2525,2020,12,5,,,
34,SUAREZ,8.1914,124.2173,2020,12,1,,,
35,TAMBACAN,8.2236,124.2347,2020,12,0,,,
36,TIBANGA,8.2402,124.241,2020,12,0,,,
37,TIPANOY,8.1902,124.2634,2020,12,2,,,
38,TOMINOBO PROPER,8.2104,124.2221,2020,12,0,,,
39,TOMINOBO UPPER,8.1688,124.2251,2020,12,0,,,
40,TUBOD,8.2117,124.241,2020,12,6,,,
41,UBALDO LAYA,8.224,124.2449,2020,12,0,,,
42,UPPER HINAPLANON,8.2559,124.2689,2020,12,0,,,
43,VILLA VERDE,8.2331,124.2437,2020,12,7,,,
0,ABUNO,8.1846,124.2571,2021,1,0,,,
1,ACMAC,8.274,124.2649,2021,1,1,,,
2,BAGONG SILANG,8.2418,124.252,2021,1,0,,,
3,BONBONON,8.2667,124.2902,2021,1,0,,,
4,BUNAWAN,8.3023,124.3028,2021,1,0,,,
5,BURU-UN,8.1872,124.1688,2021,1,1,,,
6,DALIPUGA,8.3074,124.255,2021,1,1,,,
7,DEL CARMEN,8.2322,124.2578,2021,1,1,,,
8,DIGKILAAN,8.2492,124.3178,2021,1,1,,,
9,DITUCALAN,8.1751,124.1927,2021,1,0,,,
10,DULAG,8.204,124.3694,2021,1,0,,,
11,HINAPLANON,8.2467,124.2592,2021,1,3,,,
12,HINDANG,8.3177,124.3457,2021,1,0,,,
13,KABACSANAN,8.2815,124.3088,2021,1,0,,,
14,KALILANGAN,8.1747,124.3863,2021,1,0,,,
15,KIWALAN,8.2801,124.2668,2021,1,0,,,
16,LANIPAO,8.2266,124.3412,2021,1,0,,,
17,LUINAB,8.2472,124.2681,2021,1,3,,,
18,MAHAYAHAY,8.2219,124.2406,2021,1,0,,,
19,MAINIT,8.2976,124.3876,2021,1,0,,,
20,MANDULOG,8.2442,124.3057,2021,1,0,,,
21,MARIA CRISTINA,8.1989,124.1936,2021,1,9,,,
22,PALAO,8.2286,124.2532,2021,1,1,,,
23,PANOROGANAN,8.1743,124.425,2021,1,0,,,
24,POBLACION,8.2285,124.2344,2021,1,0,,,
25,PUGA-AN,8.2285,124.2742,2021,1,0,,,
26,ROGONGON,8.2395,124.4115,2021,1,0,,,
27,SAN MIGUEL,8.2387,124.2479,2021,1,1,,,
28,SAN ROQUE,8.2578,124.2619,2021,1,0,,,
29,SANTA ELENA,8.1948,124.2273,2021,1,0,,,
30,SANTA FILOMENA,8.2681,124.2593,2021,1,0,,,
31,SANTIAGO,8.2511,124.2444,2021,1,3,,,
32,SANTO ROSARIO,8.2436,124.2525,2021,1,0,,,
33,SARAY-TIBANGA,8.2436,124.2525,2021,1,2,,,
34,SUAREZ,8.1914,124.2173,2021,1,10,,,
35,TAMBACAN,8.2236,124.2347,2021,1,0,,,
36,TIBANGA,8.2402,124.241,2021,1,3,,,
37,TIPANOY,8.1902,124.2634,2021,1,2,,,
38,TOMINOBO PROPER,8.2104,124.2221,2021,1,0,,,
39,TOMINOBO UPPER,8.1688,124.2251,2021,1,0,,,
40,TUBOD,8.2117,124.241,2021,1,0,,,
41,UBALDO LAYA,8.224,124.2449,2021,1,1,,,
42,UPPER HINAPLANON,8.2559,124.2689,2021,1,0,,,
43,VILLA VERDE,8.2331,124.2437,2021,1,3,,,
0,ABUNO,8.1846,124.2571,2021,2,0,,,
1,ACMAC,8.274,124.2649,2021,2,0,,,
2,BAGONG SILANG,8.2418,124.252,2021,2,1,,,
3,BONBONON,8.2667,124.2902,2021,2,0,,,
4,BUNAWAN,8.3023,124.3028,2021,2,0,,,
5,BURU-UN,8.1872,124.1688,2021,2,5,,,
6,DALIPUGA,8.3074,124.255,2021,2,2,,,
7,DEL CARMEN,8.2322,124.2578,2021,2,0,,,
8,DIGKILAAN,8.2492,124.3178,2021,2,0,,,
9,DITUCALAN,8.1751,124.1927,2021,2,1,,,
10,DULAG,8.204,124.3694,2021,2,0,,,
11,HINAPLANON,8.2467,124.2592,2021,2,2,,,
12,HINDANG,8.3177,124.3457,2021,2,0,,,
13,KABACSANAN,8.2815,124.3088,2021,2,0,,,
14,KALILANGAN,8.1747,124.3863,2021,2,0,,,
15,KIWALAN,8.2801,124.2668,2021,2,0,,,
16,LANIPAO,8.2266,124.3412,2021,2,0,,,
17,LUINAB,8.2472,124.2681,2021,2,5,,,
18,MAHAYAHAY,8.2219,124.2406,2021,2,0,,,
19,MAINIT,8.2976,124.3876,2021,2,0,,,
20,MANDULOG,8.2442,124.3057,2021,2,0,,,
21,MARIA CRISTINA,8.1989,124.1936,2021,2,1,,,
22,PALAO,8.2286,124.2532,2021,2,0,,,
23,PANOROGANAN,8.1743,124.425,2021,2,0,,,
24,POBLACION,8.2285,124.2344,2021,2,1,,,
25,PUGA-AN,8.2285,124.2742,2021,2,2,,,
26,ROGONGON,8.2395,124.4115,2021,2,0,,,
27,SAN MIGUEL,8.2387,124.2479,2021,2,3,,,
28,SAN ROQUE,8.2578,124.2619,2021,2,0,,,
29,SANTA ELENA,8.1948,124.2273,2021,2,2,,,
30,SANTA FILOMENA,8.2681,124.2593,2021,2,0,,,
31,SANTIAGO,8.2511,124.2444,2021,2,2,,,
32,SANTO ROSARIO,8.2436,124.2525,2021,2,0,,,
33,SARAY-TIBANGA,8.2436,124.2525,2021,2,2,,,
34,SUAREZ,8.1914,124.2173,2021,2,2,,,
35,TAMBACAN,8.2236,124.2347,2021,2,0,,,
36,TIBANGA,8.2402,124.241,2021,2,5,,,
37,TIPANOY,8.1902,124.2634,2021,2,1,,,
38,TOMINOBO PROPER,8.2104,124.2221,2021,2,1,,,
39,TOMINOBO UPPER,8.1688,124.2251,2021,2,0,,,
40,TUBOD,8.2117,124.241,2021,2,4,,,
41,UBALDO LAYA,8.224,124.2449,2021,2,4,,,
42,UPPER HINAPLANON,8.2559,124.2689,2021,2,0,,,
43,VILLA VERDE,8.2331,124.2437,2021,2,5,,,
0,ABUNO,8.1846,124.2571,2021,3,0,,,
1,ACMAC,8.274,124.2649,2021,3,0,,,
2,BAGONG SILANG,8.2418,124.252,2021,3,1,,,
3,BONBONON,8.2667,124.2902,2021,3,0,,,
4,BUNAWAN,8.3023,124.3028,2021,3,0,,,
5,BURU-UN,8.1872,124.1688,2021,3,5,,,
6,DALIPUGA,8.3074,124.255,2021,3,2,,,
7,DEL CARMEN,8.2322,124.2578,2021,3,1,,,
8,DIGKILAAN,8.2492,124.3178,2021,3,0,,,
9,DITUCALAN,8.1751,124.1927,2021,3,0,,,
10,DULAG,8.204,124.3694,2021,3,0,,,
11,HINAPLANON,8.2467,124.2592,2021,3,3,,,
12,HINDANG,8.3177,124.3457,2021,3,0,,,
13,KABACSANAN,8.2815,124.3088,2021,3,0,,,
14,KALILANGAN,8.1747,124.3863,2021,3,0,,,
15,KIWALAN,8.2801,124.2668,2021,3,0,,,
16,LANIPAO,8.2266,124.3412,2021,3,0,,,
17,LUINAB,8.2472,124.2681,2021,3,1,,,
18,MAHAYAHAY,8.2219,124.2406,2021,3,0,,,
19,MAINIT,8.2976,124.3876,2021,3,0,,,
20,MANDULOG,8.2442,124.3057,2021,3,0,,,
21,MARIA CRISTINA,8.1989,124.1936,2021,3,3,,,
22,PALAO,8.2286,124.2532,2021,3,1,,,
23,PANOROGANAN,8.1743,124.425,2021,3,0,,,
24,POBLACION,8.2285,124.2344,2021,3,2,,,
25,PUGA-AN,8.2285,124.2742,2021,3,0,,,
26,ROGONGON,8.2395,124.4115,2021,3,0,,,
27,SAN MIGUEL,8.2387,124.2479,2021,3,0,,,
28,SAN ROQUE,8.2578,124.2619,2021,3,0,,,
29,SANTA ELENA,8.1948,124.2273,2021,3,1,,,
30,SANTA FILOMENA,8.2681,124.2593,2021,3,0,,,
31,SANTIAGO,8.2511,124.2444,2021,3,1,,,
32,SANTO ROSARIO,8.2436,124.2525,2021,3,0,,,
33,SARAY-TIBANGA,8.2436,124.2525,2021,3,5,,,
