Barangay_No,Barangay,x,y,Year,Month,Dengue Cases
0,ABUNO,8.1846,124.2571,2020,7,8
1,ACMAC,8.274,124.2649,2020,7,0
2,BAGONG SILANG,8.2418,124.252,2020,7,0
3,BONBONON,8.2667,124.2902,2020,7,0
4,BUNAWAN,8.3023,124.3028,2020,7,0
5,BURU-UN,8.1872,124.1688,2020,7,2
6,DALIPUGA,8.3074,124.255,2020,7,2
7,DEL CARMEN,8.2322,124.2578,2020,7,0
8,DIGKILAAN,8.2492,124.3178,2020,7,6
9,DITUCALAN,8.1751,124.1927,2020,7,0
10,HINAPLANON,8.2467,124.2592,2020,7,4
11,HINDANG,8.3177,124.3457,2020,7,0
12,KABACSANAN,8.2815,124.3088,2020,7,0
13,KIWALAN,8.2801,124.2668,2020,7,0
14,LANIPAO,8.2266,124.3412,2020,7,0
15,LUINAB,8.2472,124.2681,2020,7,2
16,MAHAYAHAY,8.2219,124.2406,2020,7,0
17,MAINIT,8.2976,124.3876,2020,7,0
18,MANDULOG,8.2442,124.3057,2020,7,0
19,MARIA CRISTINA,8.1989,124.1936,2020,7,2
20,PALAO,8.2286,124.2532,2020,7,4
21,PANOROGANAN,8.1743,124.425,2020,7,0
22,POBLACION,8.2292,124.2344,2020,7,8
23,PUGA-AN,8.2122,124.2742,2020,7,0
24,ROGONGON,8.2395,124.4115,2020,7,0
25,SAN MIGUEL,8.2387,124.2479,2020,7,2
26,SAN ROQUE,8.2578,124.2619,2020,7,0
27,SANTA ELENA,8.1948,124.2273,2020,7,2
28,SANTA FILOMENA,8.2681,124.2593,2020,7,8
29,SANTIAGO,8.2511,124.2444,2020,7,0
30,SANTO ROSARIO,8.2436,124.2525,2020,7,0
31,SARAY-TIBANGA,8.2349,124.2371,2020,7,0
32,SUAREZ,8.1914,124.2173,2020,7,4
33,TAMBACAN,8.2236,124.2347,2020,7,0
34,TIBANGA,8.2402,124.2415,2020,7,0
35,TIPANOY,8.1902,124.2634,2020,7,2
36,TOMINOBO PROPER,8.2104,124.2221,2020,7,4
37,TOMINOBO UPPER,8.1688,124.2251,2020,7,0
38,TUBOD,8.2117,124.2394,2020,7,8
39,UBALDO LAYA,8.224,124.2449,2020,7,0
40,UPPER HINAPLANON,8.2559,124.2689,2020,7,0
41,VILLA VERDE,8.2331,124.2437,2020,7,0
0,ABUNO,8.1846,124.2571,2020,8,2
1,ACMAC,8.274,124.2649,2020,8,2
2,BAGONG SILANG,8.2418,124.252,2020,8,0
3,BONBONON,8.2667,124.2902,2020,8,0
4,BUNAWAN,8.3023,124.3028,2020,8,0
5,BURU-UN,8.1872,124.1688,2020,8,0
6,DALIPUGA,8.3074,124.255,2020,8,4
7,DEL CARMEN,8.2322,124.2578,2020,8,0
8,DIGKILAAN,8.2492,124.3178,2020,8,12
9,DITUCALAN,8.1751,124.1927,2020,8,0
10,HINAPLANON,8.2467,124.2592,2020,8,2
11,HINDANG,8.3177,124.3457,2020,8,0
12,KABACSANAN,8.2815,124.3088,2020,8,0
13,KIWALAN,8.2801,124.2668,2020,8,0
14,LANIPAO,8.2266,124.3412,2020,8,0
15,LUINAB,8.2472,124.2681,2020,8,0
16,MAHAYAHAY,8.2219,124.2406,2020,8,0
17,MAINIT,8.2976,124.3876,2020,8,0
18,MANDULOG,8.2442,124.3057,2020,8,0
19,MARIA CRISTINA,8.1989,124.1936,2020,8,0
20,PALAO,8.2286,124.2532,2020,8,0
21,PANOROGANAN,8.1743,124.425,2020,8,0
22,POBLACION,8.2292,124.2344,2020,8,4
23,PUGA-AN,8.2122,124.2742,2020,8,0
24,ROGONGON,8.2395,124.4115,2020,8,0
25,SAN MIGUEL,8.2387,124.2479,2020,8,0
26,SAN ROQUE,8.2578,124.2619,2020,8,0
27,SANTA ELENA,8.1948,124.2273,2020,8,0
28,SANTA FILOMENA,8.2681,124.2593,2020,8,4
29,SANTIAGO,8.2511,124.2444,2020,8,0
30,SANTO ROSARIO,8.2436,124.2525,2020,8,0
31,SARAY-TIBANGA,8.2349,124.2371,2020,8,0
32,SUAREZ,8.1914,124.2173,2020,8,0
33,TAMBACAN,8.2236,124.2347,2020,8,2
34,TIBANGA,8.2402,124.2415,2020,8,0
35,TIPANOY,8.1902,124.2634,2020,8,2
36,TOMINOBO PROPER,8.2104,124.2221,2020,8,4
37,TOMINOBO UPPER,8.1688,124.2251,2020,8,0
38,TUBOD,8.2117,124.2394,2020,8,4
39,UBALDO LAYA,8.224,124.2449,2020,8,2
40,UPPER HINAPLANON,8.2559,124.2689,2020,8,0
41,VILLA VERDE,8.2331,124.2437,2020,8,0
0,ABUNO,8.1846,124.2571,2020,9,0
1,ACMAC,8.274,124.2649,2020,9,0
2,BAGONG SILANG,8.2418,124.252,2020,9,0
3,BONBONON,8.2667,124.2902,2020,9,0
4,BUNAWAN,8.3023,124.3028,2020,9,0
5,BURU-UN,8.1872,124.1688,2020,9,0
6,DALIPUGA,8.3074,124.255,2020,9,0
7,DEL CARMEN,8.2322,124.2578,2020,9,0
8,DIGKILAAN,8.2492,124.3178,2020,9,4
9,DITUCALAN,8.1751,124.1927,2020,9,0
10,HINAPLANON,8.2467,124.2592,2020,9,0
11,HINDANG,8.3177,124.3457,2020,9,0
12,KABACSANAN,8.2815,124.3088,2020,9,0
13,KIWALAN,8.2801,124.2668,2020,9,0
14,LANIPAO,8.2266,124.3412,2020,9,0
15,LUINAB,8.2472,124.2681,2020,9,0
16,MAHAYAHAY,8.2219,124.2406,2020,9,0
17,MAINIT,8.2976,124.3876,2020,9,0
18,MANDULOG,8.2442,124.3057,2020,9,0
19,MARIA CRISTINA,8.1989,124.1936,2020,9,0
20,PALAO,8.2286,124.2532,2020,9,0
21,PANOROGANAN,8.1743,124.425,2020,9,0
22,POBLACION,8.2292,124.2344,2020,9,0
23,PUGA-AN,8.2122,124.2742,2020,9,0
24,ROGONGON,8.2395,124.4115,2020,9,0
25,SAN MIGUEL,8.2387,124.2479,2020,9,0
26,SAN ROQUE,8.2578,124.2619,2020,9,0
27,SANTA ELENA,8.1948,124.2273,2020,9,0
28,SANTA FILOMENA,8.2681,124.2593,2020,9,0
29,SANTIAGO,8.2511,124.2444,2020,9,0
30,SANTO ROSARIO,8.2436,124.2525,2020,9,0
31,SARAY-TIBANGA,8.2349,124.2371,2020,9,0
32,SUAREZ,8.1914,124.2173,2020,9,2
33,TAMBACAN,8.2236,124.2347,2020,9,0
34,TIBANGA,8.2402,124.2415,2020,9,0
35,TIPANOY,8.1902,124.2634,2020,9,0
36,TOMINOBO PROPER,8.2104,124.2221,2020,9,0
37,TOMINOBO UPPER,8.1688,124.2251,2020,9,0
38,TUBOD,8.2117,124.2394,2020,9,6
39,UBALDO LAYA,8.224,124.2449,2020,9,0
40,UPPER HINAPLANON,8.2559,124.2689,2020,9,0
41,VILLA VERDE,8.2331,124.2437,2020,9,0
0,ABUNO,8.1846,124.2571,2020,10,0
1,ACMAC,8.274,124.2649,2020,10,0
2,BAGONG SILANG,8.2418,124.252,2020,10,0
3,BONBONON,8.2667,124.2902,2020,10,0
4,BUNAWAN,8.3023,124.3028,2020,10,0
5,BURU-UN,8.1872,124.1688,2020,10,0
6,DALIPUGA,8.3074,124.255,2020,10,2
7,DEL CARMEN,8.2322,124.2578,2020,10,0
8,DIGKILAAN,8.2492,124.3178,2020,10,2
9,DITUCALAN,8.1751,124.1927,2020,10,0
10,HINAPLANON,8.2467,124.2592,2020,10,0
11,HINDANG,8.3177,124.3457,2020,10,0
12,KABACSANAN,8.2815,124.3088,2020,10,0
13,KIWALAN,8.2801,124.2668,2020,10,0
14,LANIPAO,8.2266,124.3412,2020,10,0
15,LUINAB,8.2472,124.2681,2020,10,0
16,MAHAYAHAY,8.2219,124.2406,2020,10,0
17,MAINIT,8.2976,124.3876,2020,10,0
18,MANDULOG,8.2442,124.3057,2020,10,0
19,MARIA CRISTINA,8.1989,124.1936,2020,10,6
20,PALAO,8.2286,124.2532,2020,10,0
21,PANOROGANAN,8.1743,124.425,2020,10,0
22,POBLACION,8.2292,124.2344,2020,10,0
23,PUGA-AN,8.2122,124.2742,2020,10,0
24,ROGONGON,8.2395,124.4115,2020,10,0
25,SAN MIGUEL,8.2387,124.2479,2020,10,0
26,SAN ROQUE,8.2578,124.2619,2020,10,0
27,SANTA ELENA,8.1948,124.2273,2020,10,0
28,SANTA FILOMENA,8.2681,124.2593,2020,10,0
29,SANTIAGO,8.2511,124.2444,2020,10,0
30,SANTO ROSARIO,8.2436,124.2525,2020,10,0
31,SARAY-TIBANGA,8.2349,124.2371,2020,10,0
32,SUAREZ,8.1914,124.2173,2020,10,0
33,TAMBACAN,8.2236,124.2347,2020,10,0
34,TIBANGA,8.2402,124.2415,2020,10,0
35,TIPANOY,8.1902,124.2634,2020,10,0
36,TOMINOBO PROPER,8.2104,124.2221,2020,10,0
37,TOMINOBO UPPER,8.1688,124.2251,2020,10,0
38,TUBOD,8.2117,124.2394,2020,10,0
39,UBALDO LAYA,8.224,124.2449,2020,10,0
40,UPPER HINAPLANON,8.2559,124.2689,2020,10,0
41,VILLA VERDE,8.2331,124.2437,2020,10,0
0,ABUNO,8.1846,124.2571,2020,11,0
1,ACMAC,8.274,124.2649,2020,11,1
2,BAGONG SILANG,8.2418,124.252,2020,11,2
3,BONBONON,8.2667,124.2902,2020,11,0
4,BUNAWAN,8.3023,124.3028,2020,11,0
5,BURU-UN,8.1872,124.1688,2020,11,2
6,DALIPUGA,8.3074,124.255,2020,11,2
7,DEL CARMEN,8.2322,124.2578,2020,11,0
8,DIGKILAAN,8.2492,124.3178,2020,11,4
9,DITUCALAN,8.1751,124.1927,2020,11,0
10,HINAPLANON,8.2467,124.2592,2020,11,0
11,HINDANG,8.3177,124.3457,2020,11,2
12,KABACSANAN,8.2815,124.3088,2020,11,0
13,KIWALAN,8.2801,124.2668,2020,11,0
14,LANIPAO,8.2266,124.3412,2020,11,0
15,LUINAB,8.2472,124.2681,2020,11,2
16,MAHAYAHAY,8.2219,124.2406,2020,11,0
17,MAINIT,8.2976,124.3876,2020,11,0
18,MANDULOG,8.2442,124.3057,2020,11,0
19,MARIA CRISTINA,8.1989,124.1936,2020,11,14
20,PALAO,8.2286,124.2532,2020,11,0
21,PANOROGANAN,8.1743,124.425,2020,11,0
22,POBLACION,8.2292,124.2344,2020,11,0
23,PUGA-AN,8.2122,124.2742,2020,11,0
24,ROGONGON,8.2395,124.4115,2020,11,2
25,SAN MIGUEL,8.2387,124.2479,2020,11,0
26,SAN ROQUE,8.2578,124.2619,2020,11,0
27,SANTA ELENA,8.1948,124.2273,2020,11,0
28,SANTA FILOMENA,8.2681,124.2593,2020,11,0
29,SANTIAGO,8.2511,124.2444,2020,11,2
30,SANTO ROSARIO,8.2436,124.2525,2020,11,0
31,SARAY-TIBANGA,8.2349,124.2371,2020,11,2
32,SUAREZ,8.1914,124.2173,2020,11,4
33,TAMBACAN,8.2236,124.2347,2020,11,2
34,TIBANGA,8.2402,124.2415,2020,11,0
35,TIPANOY,8.1902,124.2634,2020,11,0
36,TOMINOBO PROPER,8.2104,124.2221,2020,11,0
37,TOMINOBO UPPER,8.1688,124.2251,2020,11,0
38,TUBOD,8.2117,124.2394,2020,11,0
39,UBALDO LAYA,8.224,124.2449,2020,11,0
40,UPPER HINAPLANON,8.2559,124.2689,2020,11,0
41,VILLA VERDE,8.2331,124.2437,2020,11,0
0,ABUNO,8.1846,124.2571,2020,12,0
1,ACMAC,8.274,124.2649,2020,12,0
2,BAGONG SILANG,8.2418,124.252,2020,12,0
3,BONBONON,8.2667,124.2902,2020,12,0
4,BUNAWAN,8.3023,124.3028,2020,12,0
5,BURU-UN,8.1872,124.1688,2020,12,0
6,DALIPUGA,8.3074,124.255,2020,12,6
7,DEL CARMEN,8.2322,124.2578,2020,12,0
8,DIGKILAAN,8.2492,124.3178,2020,12,0
9,DITUCALAN,8.1751,124.1927,2020,12,2
10,HINAPLANON,8.2467,124.2592,2020,12,5
11,HINDANG,8.3177,124.3457,2020,12,0
12,KABACSANAN,8.2815,124.3088,2020,12,0
13,KIWALAN,8.2801,124.2668,2020,12,0
14,LANIPAO,8.2266,124.3412,2020,12,0
15,LUINAB,8.2472,124.2681,2020,12,0
16,MAHAYAHAY,8.2219,124.2406,2020,12,0
17,MAINIT,8.2976,124.3876,2020,12,0
18,MANDULOG,8.2442,124.3057,2020,12,0
19,MARIA CRISTINA,8.1989,124.1936,2020,12,14
20,PALAO,8.2286,124.2532,2020,12,0
21,PANOROGANAN,8.1743,124.425,2020,12,0
22,POBLACION,8.2292,124.2344,2020,12,2
23,PUGA-AN,8.2122,124.2742,2020,12,0
24,ROGONGON,8.2395,124.4115,2020,12,0
25,SAN MIGUEL,8.2387,124.2479,2020,12,0
26,SAN ROQUE,8.2578,124.2619,2020,12,0
27,SANTA ELENA,8.1948,124.2273,2020,12,0
28,SANTA FILOMENA,8.2681,124.2593,2020,12,0
29,SANTIAGO,8.2511,124.2444,2020,12,0
30,SANTO ROSARIO,8.2436,124.2525,2020,12,0
31,SARAY-TIBANGA,8.2349,124.2371,2020,12,5
32,SUAREZ,8.1914,124.2173,2020,12,1
33,TAMBACAN,8.2236,124.2347,2020,12,0
34,TIBANGA,8.2402,124.2415,2020,12,0
35,TIPANOY,8.1902,124.2634,2020,12,2
36,TOMINOBO PROPER,8.2104,124.2221,2020,12,0
37,TOMINOBO UPPER,8.1688,124.2251,2020,12,0
38,TUBOD,8.2117,124.2394,2020,12,6
39,UBALDO LAYA,8.224,124.2449,2020,12,0
40,UPPER HINAPLANON,8.2559,124.2689,2020,12,0
41,VILLA VERDE,8.2331,124.2437,2020,12,7
0,ABUNO,8.1846,124.2571,2021,1,0
1,ACMAC,8.274,124.2649,2021,1,1
2,BAGONG SILANG,8.2418,124.252,2021,1,0
3,BONBONON,8.2667,124.2902,2021,1,0
4,BUNAWAN,8.3023,124.3028,2021,1,0
5,BURU-UN,8.1872,124.1688,2021,1,1
6,DALIPUGA,8.3074,124.255,2021,1,1
7,DEL CARMEN,8.2322,124.2578,2021,1,1
8,DIGKILAAN,8.2492,124.3178,2021,1,1
9,DITUCALAN,8.1751,124.1927,2021,1,0
10,HINAPLANON,8.2467,124.2592,2021,1,3
11,HINDANG,8.3177,124.3457,2021,1,0
12,KABACSANAN,8.2815,124.3088,2021,1,0
13,KIWALAN,8.2801,124.2668,2021,1,0
14,LANIPAO,8.2266,124.3412,2021,1,0
15,LUINAB,8.2472,124.2681,2021,1,3
16,MAHAYAHAY,8.2219,124.2406,2021,1,0
17,MAINIT,8.2976,124.3876,2021,1,0
18,MANDULOG,8.2442,124.3057,2021,1,0
19,MARIA CRISTINA,8.1989,124.1936,2021,1,9
20,PALAO,8.2286,124.2532,2021,1,1
21,PANOROGANAN,8.1743,124.425,2021,1,0
22,POBLACION,8.2292,124.2344,2021,1,0
23,PUGA-AN,8.2122,124.2742,2021,1,0
24,ROGONGON,8.2395,124.4115,2021,1,0
25,SAN MIGUEL,8.2387,124.2479,2021,1,1
26,SAN ROQUE,8.2578,124.2619,2021,1,0
27,SANTA ELENA,8.1948,124.2273,2021,1,0
28,SANTA FILOMENA,8.2681,124.2593,2021,1,0
29,SANTIAGO,8.2511,124.2444,2021,1,3
30,SANTO ROSARIO,8.2436,124.2525,2021,1,0
31,SARAY-TIBANGA,8.2349,124.2371,2021,1,2
32,SUAREZ,8.1914,124.2173,2021,1,10
33,TAMBACAN,8.2236,124.2347,2021,1,0
34,TIBANGA,8.2402,124.2415,2021,1,3
35,TIPANOY,8.1902,124.2634,2021,1,2
36,TOMINOBO PROPER,8.2104,124.2221,2021,1,0
37,TOMINOBO UPPER,8.1688,124.2251,2021,1,0
38,TUBOD,8.2117,124.2394,2021,1,0
39,UBALDO LAYA,8.224,124.2449,2021,1,1
40,UPPER HINAPLANON,8.2559,124.2689,2021,1,0
41,VILLA VERDE,8.2331,124.2437,2021,1,3
0,ABUNO,8.1846,124.2571,2021,2,0
1,ACMAC,8.274,124.2649,2021,2,0
2,BAGONG SILANG,8.2418,124.252,2021,2,1
3,BONBONON,8.2667,124.2902,2021,2,0
4,BUNAWAN,8.3023,124.3028,2021,2,0
5,BURU-UN,8.1872,124.1688,2021,2,5
6,DALIPUGA,8.3074,124.255,2021,2,2
7,DEL CARMEN,8.2322,124.2578,2021,2,0
8,DIGKILAAN,8.2492,124.3178,2021,2,0
9,DITUCALAN,8.1751,124.1927,2021,2,1
10,HINAPLANON,8.2467,124.2592,2021,2,2
11,HINDANG,8.3177,124.3457,2021,2,0
12,KABACSANAN,8.2815,124.3088,2021,2,0
13,KIWALAN,8.2801,124.2668,2021,2,0
14,LANIPAO,8.2266,124.3412,2021,2,0
15,LUINAB,8.2472,124.2681,2021,2,5
16,MAHAYAHAY,8.2219,124.2406,2021,2,0
17,MAINIT,8.2976,124.3876,2021,2,0
18,MANDULOG,8.2442,124.3057,2021,2,0
19,MARIA CRISTINA,8.1989,124.1936,2021,2,1
20,PALAO,8.2286,124.2532,2021,2,0
21,PANOROGANAN,8.1743,124.425,2021,2,0
22,POBLACION,8.2292,124.2344,2021,2,1
23,PUGA-AN,8.2122,124.2742,2021,2,2
24,ROGONGON,8.2395,124.4115,2021,2,0
25,SAN MIGUEL,8.2387,124.2479,2021,2,3
26,SAN ROQUE,8.2578,124.2619,2021,2,0
27,SANTA ELENA,8.1948,124.2273,2021,2,2
28,SANTA FILOMENA,8.2681,124.2593,2021,2,0
29,SANTIAGO,8.2511,124.2444,2021,2,2
30,SANTO ROSARIO,8.2436,124.2525,2021,2,0
31,SARAY-TIBANGA,8.2349,124.2371,2021,2,2
32,SUAREZ,8.1914,124.2173,2021,2,2
33,TAMBACAN,8.2236,124.2347,2021,2,0
34,TIBANGA,8.2402,124.2415,2021,2,5
35,TIPANOY,8.1902,124.2634,2021,2,1
36,TOMINOBO PROPER,8.2104,124.2221,2021,2,1
37,TOMINOBO UPPER,8.1688,124.2251,2021,2,0
38,TUBOD,8.2117,124.2394,2021,2,4
39,UBALDO LAYA,8.224,124.2449,2021,2,4
40,UPPER HINAPLANON,8.2559,124.2689,2021,2,0
41,VILLA VERDE,8.2331,124.2437,2021,2,5
0,ABUNO,8.1846,124.2571,2021,3,0
1,ACMAC,8.274,124.2649,2021,3,0
2,BAGONG SILANG,8.2418,124.252,2021,3,1
3,BONBONON,8.2667,124.2902,2021,3,0
4,BUNAWAN,8.3023,124.3028,2021,3,0
5,BURU-UN,8.1872,124.1688,2021,3,5
6,DALIPUGA,8.3074,124.255,2021,3,2
7,DEL CARMEN,8.2322,124.2578,2021,3,1
8,DIGKILAAN,8.2492,124.3178,2021,3,0
9,DITUCALAN,8.1751,124.1927,2021,3,0
10,HINAPLANON,8.2467,124.2592,2021,3,3
11,HINDANG,8.3177,124.3457,2021,3,0
12,KABACSANAN,8.2815,124.3088,2021,3,0
13,KIWALAN,8.2801,124.2668,2021,3,0
14,LANIPAO,8.2266,124.3412,2021,3,0
15,LUINAB,8.2472,124.2681,2021,3,1
16,MAHAYAHAY,8.2219,124.2406,2021,3,0
17,MAINIT,8.2976,124.3876,2021,3,0
18,MANDULOG,8.2442,124.3057,2021,3,0
19,MARIA CRISTINA,8.1989,124.1936,2021,3,3
20,PALAO,8.2286,124.2532,2021,3,1
21,PANOROGANAN,8.1743,124.425,2021,3,0
22,POBLACION,8.2292,124.2344,2021,3,2
23,PUGA-AN,8.2122,124.2742,2021,3,0
24,ROGONGON,8.2395,124.4115,2021,3,0
25,SAN MIGUEL,8.2387,124.2479,2021,3,0
26,SAN ROQUE,8.2578,124.2619,2021,3,0
27,SANTA ELENA,8.1948,124.2273,2021,3,1
28,SANTA FILOMENA,8.2681,124.2593,2021,3,0
29,SANTIAGO,8.2511,124.2444,2021,3,1
30,SANTO ROSARIO,8.2436,124.2525,2021,3,0
31,SARAY-TIBANGA,8.2349,124.2371,2021,3,5
32,SUAREZ,8.1914,124.2173,2021,3,3
33,TAMBACAN,8.2236,124.2347,2021,3,1
34,TIBANGA,8.2402,124.2415,2021,3,2
35,TIPANOY,8.1902,124.2634,2021,3,0
36,TOMINOBO PROPER,8.2104,124.2221,2021,3,1
37,TOMINOBO UPPER,8.1688,124.2251,2021,3,0
38,TUBOD,8.2117,124.2394,2021,3,2
39,UBALDO LAYA,8.224,124.2449,2021,3,0
40,UPPER HINAPLANON,8.2559,124.2689,2021,3,0
41,VILLA VERDE,8.2331,124.2437,2021,3,6
0,ABUNO,8.1846,124.2571,2021,4,0
1,ACMAC,8.274,124.2649,2021,4,1
2,BAGONG SILANG,8.2418,124.252,2021,4,0
3,BONBONON,8.2667,124.2902,2021,4,2
4,BUNAWAN,8.3023,124.3028,2021,4,0
5,BURU-UN,8.1872,124.1688,2021,4,1
6,DALIPUGA,8.3074,124.255,2021,4,0
7,DEL CARMEN,8.2322,124.2578,2021,4,0
8,DIGKILAAN,8.2492,124.3178,2021,4,0
9,DITUCALAN,8.1751,124.1927,2021,4,0
10,HINAPLANON,8.2467,124.2592,2021,4,3
11,HINDANG,8.3177,124.3457,2021,4,0
12,KABACSANAN,8.2815,124.3088,2021,4,0
13,KIWALAN,8.2801,124.2668,2021,4,0
14,LANIPAO,8.2266,124.3412,2021,4,0
15,LUINAB,8.2472,124.2681,2021,4,0
16,MAHAYAHAY,8.2219,124.2406,2021,4,0
17,MAINIT,8.2976,124.3876,2021,4,0
18,MANDULOG,8.2442,124.3057,2021,4,0
19,MARIA CRISTINA,8.1989,124.1936,2021,4,1
20,PALAO,8.2286,124.2532,2021,4,3
21,PANOROGANAN,8.1743,124.425,2021,4,0
22,POBLACION,8.2292,124.2344,2021,4,1
23,PUGA-AN,8.2122,124.2742,2021,4,0
24,ROGONGON,8.2395,124.4115,2021,4,0
25,SAN MIGUEL,8.2387,124.2479,2021,4,1
26,SAN ROQUE,8.2578,124.2619,2021,4,0
27,SANTA ELENA,8.1948,124.2273,2021,4,1
28,SANTA FILOMENA,8.2681,124.2593,2021,4,0
29,SANTIAGO,8.2511,124.2444,2021,4,2
30,SANTO ROSARIO,8.2436,124.2525,2021,4,0
31,SARAY-TIBANGA,8.2349,124.2371,2021,4,5
32,SUAREZ,8.1914,124.2173,2021,4,0
33,TAMBACAN,8.2236,124.2347,2021,4,5
34,TIBANGA,8.2402,124.2415,2021,4,5
35,TIPANOY,8.1902,124.2634,2021,4,3
36,TOMINOBO PROPER,8.2104,124.2221,2021,4,0
37,TOMINOBO UPPER,8.1688,124.2251,2021,4,0
38,TUBOD,8.2117,124.2394,2021,4,2
39,UBALDO LAYA,8.224,124.2449,2021,4,0
40,UPPER HINAPLANON,8.2559,124.2689,2021,4,0
41,VILLA VERDE,8.2331,124.2437,2021,4,1
0,ABUNO,8.1846,124.2571,2021,5,0
1,ACMAC,8.274,124.2649,2021,5,0
2,BAGONG SILANG,8.2418,124.252,2021,5,0
3,BONBONON,8.2667,124.2902,2021,5,1
4,BUNAWAN,8.3023,124.3028,2021,5,0
5,BURU-UN,8.1872,124.1688,2021,5,2
6,DALIPUGA,8.3074,124.255,2021,5,2
7,DEL CARMEN,8.2322,124.2578,2021,5,1
8,DIGKILAAN,8.2492,124.3178,2021,5,0
9,DITUCALAN,8.1751,124.1927,2021,5,0
10,HINAPLANON,8.2467,124.2592,2021,5,3
11,HINDANG,8.3177,124.3457,2021,5,0
12,KABACSANAN,8.2815,124.3088,2021,5,0
13,KIWALAN,8.2801,124.2668,2021,5,1
14,LANIPAO,8.2266,124.3412,2021,5,0
15,LUINAB,8.2472,124.2681,2021,5,1
16,MAHAYAHAY,8.2219,124.2406,2021,5,0
17,MAINIT,8.2976,124.3876,2021,5,0
18,MANDULOG,8.2442,124.3057,2021,5,0
19,MARIA CRISTINA,8.1989,124.1936,2021,5,1
20,PALAO,8.2286,124.2532,2021,5,1
21,PANOROGANAN,8.1743,124.425,2021,5,0
22,POBLACION,8.2292,124.2344,2021,5,2
23,PUGA-AN,8.2122,124.2742,2021,5,0
24,ROGONGON,8.2395,124.4115,2021,5,0
25,SAN MIGUEL,8.2387,124.2479,2021,5,0
26,SAN ROQUE,8.2578,124.2619,2021,5,0
27,SANTA ELENA,8.1948,124.2273,2021,5,0
28,SANTA FILOMENA,8.2681,124.2593,2021,5,0
29,SANTIAGO,8.2511,124.2444,2021,5,2
30,SANTO ROSARIO,8.2436,124.2525,2021,5,1
31,SARAY-TIBANGA,8.2349,124.2371,2021,5,6
32,SUAREZ,8.1914,124.2173,2021,5,2
33,TAMBACAN,8.2236,124.2347,2021,5,1
34,TIBANGA,8.2402,124.2415,2021,5,0
35,TIPANOY,8.1902,124.2634,2021,5,4
36,TOMINOBO PROPER,8.2104,124.2221,2021,5,0
37,TOMINOBO UPPER,8.1688,124.2251,2021,5,0
38,TUBOD,8.2117,124.2394,2021,5,4
39,UBALDO LAYA,8.224,124.2449,2021,5,0
40,UPPER HINAPLANON,8.2559,124.2689,2021,5,0
41,VILLA VERDE,8.2331,124.2437,2021,5,0
0,ABUNO,8.1846,124.2571,2021,6,0
1,ACMAC,8.274,124.2649,2021,6,0
2,BAGONG SILANG,8.2418,124.252,2021,6,1
3,BONBONON,8.2667,124.2902,2021,6,0
4,BUNAWAN,8.3023,124.3028,2021,6,0
5,BURU-UN,8.1872,124.1688,2021,6,0
6,DALIPUGA,8.3074,124.255,2021,6,0
7,DEL CARMEN,8.2322,124.2578,2021,6,2
8,DIGKILAAN,8.2492,124.3178,2021,6,0
9,DITUCALAN,8.1751,124.1927,2021,6,0
10,HINAPLANON,8.2467,124.2592,2021,6,5
11,HINDANG,8.3177,124.3457,2021,6,0
12,KABACSANAN,8.2815,124.3088,2021,6,0
13,KIWALAN,8.2801,124.2668,2021,6,1
14,LANIPAO,8.2266,124.3412,2021,6,0
15,LUINAB,8.2472,124.2681,2021,6,2
16,MAHAYAHAY,8.2219,124.2406,2021,6,0
17,MAINIT,8.2976,124.3876,2021,6,0
18,MANDULOG,8.2442,124.3057,2021,6,0
19,MARIA CRISTINA,8.1989,124.1936,2021,6,0
20,PALAO,8.2286,124.2532,2021,6,3
21,PANOROGANAN,8.1743,124.425,2021,6,0
22,POBLACION,8.2292,124.2344,2021,6,1
23,PUGA-AN,8.2122,124.2742,2021,6,0
24,ROGONGON,8.2395,124.4115,2021,6,0
25,SAN MIGUEL,8.2387,124.2479,2021,6,2
26,SAN ROQUE,8.2578,124.2619,2021,6,0
27,SANTA ELENA,8.1948,124.2273,2021,6,1
28,SANTA FILOMENA,8.2681,124.2593,2021,6,0
29,SANTIAGO,8.2511,124.2444,2021,6,3
30,SANTO ROSARIO,8.2436,124.2525,2021,6,0
31,SARAY-TIBANGA,8.2349,124.2371,2021,6,2
32,SUAREZ,8.1914,124.2173,2021,6,1
33,TAMBACAN,8.2236,124.2347,2021,6,9
34,TIBANGA,8.2402,124.2415,2021,6,4
35,TIPANOY,8.1902,124.2634,2021,6,1
36,TOMINOBO PROPER,8.2104,124.2221,2021,6,2
37,TOMINOBO UPPER,8.1688,124.2251,2021,6,0
38,TUBOD,8.2117,124.2394,2021,6,1
39,UBALDO LAYA,8.224,124.2449,2021,6,0
40,UPPER HINAPLANON,8.2559,124.2689,2021,6,0
41,VILLA VERDE,8.2331,124.2437,2021,6,0
0,ABUNO,8.1846,124.2571,2021,7,0
1,ACMAC,8.274,124.2649,2021,7,0
2,BAGONG SILANG,8.2418,124.252,2021,7,1
3,BONBONON,8.2667,124.2902,2021,7,0
4,BUNAWAN,8.3023,124.3028,2021,7,0
5,BURU-UN,8.1872,124.1688,2021,7,2
6,DALIPUGA,8.3074,124.255,2021,7,3
7,DEL CARMEN,8.2322,124.2578,2021,7,1
8,DIGKILAAN,8.2492,124.3178,2021,7,0
9,DITUCALAN,8.1751,124.1927,2021,7,0
